t,u
9.862499999999998934e+00,0.000000000000000000e+00
9.869999999999999218e+00,1.770677172904118191e-01
9.877499999999999503e+00,2.090941744352438347e-01
9.884999999999999787e+00,2.339639815577989335e-01
9.892500000000000071e+00,2.583818386457650829e-01
9.900000000000000355e+00,2.793273135546010533e-01
9.907499999999998863e+00,2.967641359131598100e-01
9.914999999999999147e+00,3.118350863664917094e-01
9.922499999999999432e+00,3.253575513270626773e-01
9.929999999999999716e+00,3.376958779225066043e-01
9.937500000000000000e+00,3.490246518433538503e-01
9.945000000000000284e+00,3.594919895448356884e-01
9.952499999999998792e+00,3.692434030184369997e-01
9.959999999999999076e+00,3.783972099068625972e-01
9.967499999999999361e+00,3.870314739699142192e-01
9.974999999999999645e+00,3.951922485012753228e-01
9.982499999999999929e+00,4.029102416788760688e-01
9.990000000000000213e+00,4.102135587601946631e-01
9.997500000000000497e+00,4.171326303846352168e-01
1.000499999999999901e+01,4.236995946429573112e-01
1.001249999999999929e+01,4.299458520722365118e-01
1.001999999999999957e+01,4.359002490978448052e-01
1.002749999999999986e+01,4.415886710051049047e-01
1.003500000000000014e+01,4.470347642939759281e-01
1.004250000000000043e+01,4.522611410618036509e-01
1.004999999999999893e+01,4.572904918801669605e-01
1.005749999999999922e+01,4.621462627122146505e-01
1.006499999999999950e+01,4.668527534701767956e-01
1.007249999999999979e+01,4.714346363330598755e-01
1.008000000000000007e+01,4.759160129459861222e-01
1.008750000000000036e+01,4.803192424570880692e-01
1.009499999999999886e+01,4.846638312138674687e-01
1.010249999999999915e+01,4.889656361336600088e-01
1.010999999999999943e+01,4.932365115621173413e-01
1.011749999999999972e+01,4.974843877651249358e-01
1.012500000000000000e+01,5.017136709162621777e-01
1.013250000000000028e+01,5.059258235724533037e-01
1.013999999999999879e+01,5.101200065331060740e-01
1.014749999999999908e+01,5.142937071446340713e-01
1.015499999999999936e+01,5.184433196395320520e-01
1.016249999999999964e+01,5.225646664346915715e-01
1.016999999999999993e+01,5.266534531654535334e-01
1.017750000000000021e+01,5.307056402193776057e-01
1.018500000000000050e+01,5.347177000879025366e-01
1.019249999999999901e+01,5.386867247100834977e-01
1.019999999999999929e+01,5.426103586905689502e-01
1.020749999999999957e+01,5.464865639173756007e-01
1.021499999999999986e+01,5.503132606615690481e-01
1.022250000000000014e+01,5.540879254314620139e-01
1.023000000000000043e+01,5.578072427423804713e-01
1.023749999999999893e+01,5.614668996934284451e-01
1.024499999999999922e+01,5.650615817352789838e-01
1.025249999999999950e+01,5.685851852335991330e-01
1.025999999999999979e+01,5.720312187984769592e-01
1.026750000000000007e+01,5.753933294503568163e-01
1.027500000000000036e+01,5.786658665209019059e-01
1.028249999999999886e+01,5.818443886969310030e-01
1.028999999999999915e+01,5.849260297773779538e-01
1.029749999999999943e+01,5.879096664836777064e-01
1.030499999999999972e+01,5.907958728305248153e-01
1.031250000000000000e+01,5.935866908988555180e-01
1.032000000000000028e+01,5.962852852333972997e-01
1.032749999999999879e+01,5.988955669949757032e-01
1.033499999999999908e+01,6.014218699094876497e-01
1.034249999999999936e+01,6.038687361436761991e-01
1.034999999999999964e+01,6.062408355125201709e-01
1.035749999999999993e+01,6.085430066213153300e-01
1.036500000000000021e+01,6.107803821592855398e-01
1.037250000000000050e+01,6.129585468099204570e-01
1.037999999999999901e+01,6.150836752684576414e-01
1.038749999999999929e+01,6.171626071729449103e-01
1.039499999999999957e+01,6.192028317451836461e-01
1.040249999999999986e+01,6.212123737698265202e-01
1.041000000000000014e+01,6.231995905899118116e-01
1.041750000000000043e+01,6.251729039647381247e-01
1.042499999999999893e+01,6.271404987743123272e-01
1.043249999999999922e+01,6.291100219050281828e-01
1.043999999999999950e+01,6.310883099985707956e-01
1.044749999999999979e+01,6.330811661176303229e-01
1.045500000000000007e+01,6.350931953676632880e-01
1.046250000000000036e+01,6.371277004884915440e-01
1.046999999999999886e+01,6.391866319786242423e-01
1.047749999999999915e+01,6.412705840236223587e-01
1.048499999999999943e+01,6.433788270751121807e-01
1.049249999999999972e+01,6.455093695131632892e-01
1.050000000000000000e+01,6.476590433510830414e-01
1.050750000000000028e+01,6.498236114093691729e-01
1.051499999999999879e+01,6.519978950556984953e-01
1.052249999999999908e+01,6.541759220973223377e-01
1.052999999999999936e+01,6.563510937033032455e-01
1.053749999999999964e+01,6.585163676130008081e-01
1.054499999999999993e+01,6.606644528284529860e-01
1.055250000000000021e+01,6.627880090163169591e-01
1.055999999999999872e+01,6.648798424130439866e-01
1.056749999999999901e+01,6.669330894373843854e-01
1.057499999999999929e+01,6.689413795934462392e-01
1.058249999999999957e+01,6.708989705595330699e-01
1.058999999999999986e+01,6.728008504390733391e-01
1.059750000000000014e+01,6.746428047457769805e-01
1.060500000000000043e+01,6.764214484936250660e-01
1.061249999999999893e+01,6.781342264277793186e-01
1.061999999999999922e+01,6.797793866437730204e-01
1.062749999999999950e+01,6.813559343364443688e-01
1.063499999999999979e+01,6.828635730332945908e-01
1.064250000000000007e+01,6.843026403629455245e-01
1.065000000000000036e+01,6.856740442849932338e-01
1.065749999999999886e+01,6.869792039753650492e-01
1.066499999999999915e+01,6.882199975123912683e-01
1.067249999999999943e+01,6.893987164652536359e-01
1.067999999999999972e+01,6.905180257526772891e-01
1.068750000000000000e+01,6.915809259577304635e-01
1.069500000000000028e+01,6.925907148008354497e-01
1.070249999999999879e+01,6.935509447167373942e-01
1.070999999999999908e+01,6.944653743612818619e-01
1.071749999999999936e+01,6.953379131951006320e-01
1.072499999999999964e+01,6.961725597897213680e-01
1.073249999999999993e+01,6.969733358951152313e-01
1.074000000000000021e+01,6.977442193498168965e-01
1.074749999999999872e+01,6.984890794412402792e-01
1.075499999999999901e+01,6.992116182787436740e-01
1.076249999999999929e+01,6.999153211795647866e-01
1.076999999999999957e+01,7.006034181304390263e-01
1.077749999999999986e+01,7.012788572683316124e-01
1.078500000000000014e+01,7.019442902230208503e-01
1.079250000000000043e+01,7.026020682521487704e-01
1.079999999999999893e+01,7.032542474886899209e-01
1.080749999999999922e+01,7.039026013549815053e-01
1.081499999999999950e+01,7.045486382524699387e-01
1.082249999999999979e+01,7.051936229335907802e-01
1.083000000000000007e+01,7.058386003901421235e-01
1.083750000000000036e+01,7.064844215305640107e-01
1.084499999999999886e+01,7.071317702611130684e-01
1.085249999999999915e+01,7.077811917610623560e-01
1.085999999999999943e+01,7.084331217218750032e-01
1.086749999999999972e+01,7.090879161220495774e-01
1.087500000000000000e+01,7.097458807882702780e-01
1.088250000000000028e+01,7.104072996285636377e-01
1.088999999999999879e+01,7.110724601019179358e-01
1.089749999999999908e+01,7.117416742916095052e-01
1.090499999999999936e+01,7.124152939378524119e-01
1.091249999999999964e+01,7.130937179935699088e-01
1.091999999999999993e+01,7.137773916979562872e-01
1.092750000000000021e+01,7.144667967859984481e-01
1.093499999999999872e+01,7.151624332083678093e-01
1.094249999999999901e+01,7.158647935409369056e-01
1.094999999999999929e+01,7.165743320188707743e-01
1.095749999999999957e+01,7.172914307387388000e-01
1.096499999999999986e+01,7.180163659496109352e-01
1.097250000000000014e+01,7.187492774454473654e-01
1.098000000000000043e+01,7.194901438575183050e-01
1.098749999999999893e+01,7.202387661488032222e-01
1.099499999999999922e+01,7.209947608887663506e-01
1.100249999999999950e+01,7.217575640194870967e-01
1.100999999999999979e+01,7.225264449081092444e-01
1.101750000000000007e+01,7.233005296120658123e-01
1.102500000000000036e+01,7.240788315476306414e-01
1.103249999999999886e+01,7.248602872157421384e-01
1.103999999999999915e+01,7.256437943445409600e-01
1.104749999999999943e+01,7.264282497722449605e-01
1.105499999999999972e+01,7.272125846062185150e-01
1.106250000000000000e+01,7.279957946187591844e-01
1.107000000000000028e+01,7.287769644202585217e-01
1.107749999999999879e+01,7.295552846147461690e-01
1.108499999999999908e+01,7.303300618144944467e-01
1.109249999999999936e+01,7.311007219969164472e-01
1.109999999999999964e+01,7.318668081692776273e-01
1.110749999999999993e+01,7.326279736262250042e-01
1.111500000000000021e+01,7.333839722267733174e-01
1.112249999999999872e+01,7.341346470893431730e-01
