t,u_nominal control,u_SAA control
3.853710000000000235e+01,3.546238557789544554e+00,4.967936894402758874e+00
3.856768500000000444e+01,3.552256497999197737e+00,4.977762677187995699e+00
3.859826999999999941e+01,3.558271720985364261e+00,4.987504817121712897e+00
3.862885500000000150e+01,3.564291730258086766e+00,4.997376456392835564e+00
3.865944000000000358e+01,3.570347491069471246e+00,5.007327035932354953e+00
3.869002499999999856e+01,3.576400854443001709e+00,5.017331332578418568e+00
3.872061000000000064e+01,3.582470237872043217e+00,5.027577585514412029e+00
3.875119500000000272e+01,3.588541291872985539e+00,5.037939275311880571e+00
3.878178000000000480e+01,3.594626453077450989e+00,5.048610198510601776e+00
3.881236499999999978e+01,3.600730162582656213e+00,5.059515565750928978e+00
3.884295000000000186e+01,3.606834310860715043e+00,5.070647197475195433e+00
3.887353500000000395e+01,3.612953308018437948e+00,5.082016555782713496e+00
3.890411999999999892e+01,3.619090173570924218e+00,5.093583262272380452e+00
3.893470500000000101e+01,3.625229752399232286e+00,5.105348835124061679e+00
3.896529000000000309e+01,3.631386490658023547e+00,5.117333507758750066e+00
3.899587499999999807e+01,3.637550016014558629e+00,5.129337752078095392e+00
3.902646000000000015e+01,3.643722621595509192e+00,5.141478280457215000e+00
3.905704500000000223e+01,3.649908076996225326e+00,5.153542784198905657e+00
3.908763000000000432e+01,3.656105728533693089e+00,5.165539678042372351e+00
3.911821499999999929e+01,3.662308590335518588e+00,5.177507104261262150e+00
3.914880000000000138e+01,3.668531858393404121e+00,5.189221360799475491e+00
3.917938500000000346e+01,3.674757697302172055e+00,5.200702558968772315e+00
3.920996999999999844e+01,3.680999520517318047e+00,5.212015951920246692e+00
3.924055500000000052e+01,3.687246190262358780e+00,5.222987474012411369e+00
3.927114000000000260e+01,3.693505087246706786e+00,5.233703859586949392e+00
3.930172500000000468e+01,3.699763635453603872e+00,5.244181362224014542e+00
3.933230999999999966e+01,3.706058308751462693e+00,5.254429120629867889e+00
3.936289500000000174e+01,3.712348332091219394e+00,5.264688237078537725e+00
3.939348000000000383e+01,3.718646352019996382e+00,5.274846847603880562e+00
3.942406499999999880e+01,3.724958812980409206e+00,5.285085913661389689e+00
3.945465000000000089e+01,3.731269365844534391e+00,5.295502636875447422e+00
3.948523500000000297e+01,3.737605947580745269e+00,5.306009235438837734e+00
3.951581999999999795e+01,3.743946933874577887e+00,5.316750834921022850e+00
3.954640500000000003e+01,3.750287698179333162e+00,5.327581647680235122e+00
3.957699000000000211e+01,3.756649884815873808e+00,5.338733210347538005e+00
3.960757500000000420e+01,3.763021036461595692e+00,5.350198990072148497e+00
3.963815999999999917e+01,3.769395796936026777e+00,5.362233039088677877e+00
3.966874500000000126e+01,3.775791908668255203e+00,5.374867090535753178e+00
3.969933000000000334e+01,3.782201787307143181e+00,5.388053852173286806e+00
3.972991499999999832e+01,3.788600720204802652e+00,5.401756247702595992e+00
3.976050000000000040e+01,3.795026130929503694e+00,5.415323798016215662e+00
3.979108500000000248e+01,3.801451966061287546e+00,5.427901070351314416e+00
3.982167000000000456e+01,3.807885461251603321e+00,5.438412806701975022e+00
3.985225499999999954e+01,3.814336835589708929e+00,5.446216123099969941e+00
3.988284000000000162e+01,3.820795385797160826e+00,5.452069308017030380e+00
3.991342500000000371e+01,3.827253601656442683e+00,5.458559132147991377e+00
3.994400999999999868e+01,3.833737899262778637e+00,5.470035790322536506e+00
3.997459500000000077e+01,3.840221629046479013e+00,5.490442228819128800e+00
4.000518000000000285e+01,3.846722968436282031e+00,5.519030911288912655e+00
4.003576500000000493e+01,3.853240930875163617e+00,5.545498849301018218e+00
4.006634999999999991e+01,3.859756118570390804e+00,5.551147276784237583e+00
4.009693500000000199e+01,3.866293901509710196e+00,5.525161240683810426e+00
4.012752000000000407e+01,3.872811287175805806e+00,5.502842151708031260e+00
4.015810499999999905e+01,3.879365284136959247e+00,5.588276759579729358e+00
4.018869000000000113e+01,3.885923130257837421e+00,5.769788564347321014e+00
4.021927500000000322e+01,3.892491681191575292e+00,4.886401605024866868e+00
4.024985999999999819e+01,3.899077457873439290e+00,1.171397113468066950e-02
4.028044500000000028e+01,3.905675280742040290e+00,1.976063447079692403e-03
4.031103000000000236e+01,3.912281965941194706e+00,7.118795415460872763e-04
4.034161500000000444e+01,3.918888167053140137e+00,3.443572701338773944e-04
4.037219999999999942e+01,3.925524995615241597e+00,1.929151340152115719e-04
4.040278500000000150e+01,3.932158265483349791e+00,1.175678205553195817e-04
4.043337000000000359e+01,3.938817153835167506e+00,7.541764715133471764e-05
4.046395499999999856e+01,3.945485886558989463e+00,4.997382042857879709e-05
4.049454000000000065e+01,3.952153706412609768e+00,3.395311335150000531e-05
4.052512500000000273e+01,3.958838351125496757e+00,2.387332370276977548e-05
4.055571000000000481e+01,3.965536578214493346e+00,1.776844967198748824e-05
4.058629499999999979e+01,3.972227302444350183e+00,1.403449846612131819e-05
4.061688000000000187e+01,3.978973222137005106e+00,1.141547779272372880e-05
4.064746500000000395e+01,3.985712815472855386e+00,9.414664505214041131e-06
4.067804999999999893e+01,3.992454633685806886e+00,7.907002096246710035e-06
4.070863500000000101e+01,3.999213837345534373e+00,6.674764407821698384e-06
4.073922000000000310e+01,4.005987239527295962e+00,5.636169939100692564e-06
4.076980499999999807e+01,4.012763674362909150e+00,4.845163737804168699e-06
4.080039000000000016e+01,4.019556802914722837e+00,4.300946149648087979e-06
4.083097500000000224e+01,4.026367936013905080e+00,3.948215443010340538e-06
4.086156000000000432e+01,4.033194589057338852e+00,3.720802920440657903e-06
4.089214499999999930e+01,4.040021357631663257e+00,3.570556888630133279e-06
4.092273000000000138e+01,4.046865809420353344e+00,3.467874436452477683e-06
4.095331500000000347e+01,4.053723426702259047e+00,3.394401715590290096e-06
4.098389999999999844e+01,4.060589185648714405e+00,3.335593972506336002e-06
4.101448500000000053e+01,4.067481448702343627e+00,3.272058642107830771e-06
4.104507000000000261e+01,4.074364087243955268e+00,3.193415346203793344e-06
4.107565500000000469e+01,4.081281228583388376e+00,3.094496143038257368e-06
4.110623999999999967e+01,4.088189175078085213e+00,2.976328425210428264e-06
4.113682500000000175e+01,4.095128396504038371e+00,2.851378470625352105e-06
4.116741000000000383e+01,4.102072160937244583e+00,2.736463430548783841e-06
4.119799499999999881e+01,4.109027124740070036e+00,2.637312418200471608e-06
4.122858000000000089e+01,4.115980770042732217e+00,2.551271700203229330e-06
4.125916500000000298e+01,4.122962478427079525e+00,2.477432202494903051e-06
4.128974999999999795e+01,4.129959986095451896e+00,2.412770844679028319e-06
4.132033500000000004e+01,4.136964990369222051e+00,2.346458410669049737e-06
4.135092000000000212e+01,4.143974938170002176e+00,2.269481142124291527e-06
4.138150500000000420e+01,4.151006000536519913e+00,2.179998559692960036e-06
4.141208999999999918e+01,4.158036390225552381e+00,2.082026110435661007e-06
4.144267500000000126e+01,4.165093947127704865e+00,1.980643150782450680e-06
4.147326000000000334e+01,4.172148376078308019e+00,1.877910403664339791e-06
4.150384499999999832e+01,4.179217082811345740e+00,1.775891751164701376e-06
4.153443000000000040e+01,4.186289996205940334e+00,1.675929981512719985e-06
4.156501500000000249e+01,4.193389639297504523e+00,1.579082203041874318e-06
4.159560000000000457e+01,4.200493761329975761e+00,1.488342453625503712e-06
4.162618499999999955e+01,4.207609045590283259e+00,1.407542422538845317e-06
4.165677000000000163e+01,4.214729913704918118e+00,1.339432416493621261e-06
4.168735500000000371e+01,4.221870599736537777e+00,1.283864276761839124e-06
4.171793999999999869e+01,4.228998455653472988e+00,1.236139103702548587e-06
4.174852500000000077e+01,4.236173787769929255e+00,1.190747821594466174e-06
4.177911000000000286e+01,4.243329937373182759e+00,1.143593154069707309e-06
4.180969500000000494e+01,4.250520209059362564e+00,1.093754241195973290e-06
4.184027999999999992e+01,4.257696863830217282e+00,1.044770450666951726e-06
4.187086500000000200e+01,4.264900865325591539e+00,1.002389259501635388e-06
4.190145000000000408e+01,4.272128961361048027e+00,9.682514458021946812e-07
4.193203499999999906e+01,4.279336160733110184e+00,9.404124515971216849e-07
4.196262000000000114e+01,4.286566047524127399e+00,9.176858934373945641e-07
4.199320500000000322e+01,4.293807218115466284e+00,8.993111326006485868e-07
4.202378999999999820e+01,4.301072666123489263e+00,8.839104781168859066e-07
4.205437500000000028e+01,4.308343979820085323e+00,8.694446305216383540e-07
4.208496000000000237e+01,4.315626988074312997e+00,8.541861812261876197e-07
4.211554500000000445e+01,4.322925727833943021e+00,8.377721447059217172e-07
4.214612999999999943e+01,4.330231563487574320e+00,8.202403043209318724e-07
4.217671500000000151e+01,4.337539331894516792e+00,8.013901982646674964e-07
4.220730000000000359e+01,4.344866910481223421e+00,7.813278395645950174e-07
4.223788499999999857e+01,4.352197482207016854e+00,7.607211783861186291e-07
4.226847000000000065e+01,4.359556273854338748e+00,7.406271469112066569e-07
4.229905500000000274e+01,4.366918584520140811e+00,7.220305683853929599e-07
4.232964000000000482e+01,4.374304479138971580e+00,7.057306822811464275e-07
4.236022499999999980e+01,4.381703776407254836e+00,6.914126248989206086e-07
4.239081000000000188e+01,4.389110387015011661e+00,6.780491466688240832e-07
4.242139500000000396e+01,4.396524905079809642e+00,6.646257062983187876e-07
4.245197999999999894e+01,4.403944816248661631e+00,6.502536485739458598e-07
4.248256500000000102e+01,4.411398857626834591e+00,6.349994610206100175e-07
4.251315000000000310e+01,4.418856042581493782e+00,6.194355442270068704e-07
4.254373499999999808e+01,4.426328248370468899e+00,6.036162197977594496e-07
4.257432000000000016e+01,4.433811070980511637e+00,5.874428855729378579e-07
4.260490500000000225e+01,4.441303491766876554e+00,5.715990888153022826e-07
4.263549000000000433e+01,4.448821625626632859e+00,5.572525768046065138e-07
4.266607499999999931e+01,4.456344649948281500e+00,5.450778029605407905e-07
4.269666000000000139e+01,4.463892397478232965e+00,5.349987757994204473e-07
4.272724500000000347e+01,4.471430838116977391e+00,5.265051105799740111e-07
4.275782999999999845e+01,4.478999187685452021e+00,5.189138148200728917e-07
4.278841500000000053e+01,4.486573590785528864e+00,5.118007250212259043e-07
4.281900000000000261e+01,4.494173596044792163e+00,5.052304627179564685e-07
4.284958500000000470e+01,4.501785637361049197e+00,4.990756710504835468e-07
4.288016999999999967e+01,4.509408014688896849e+00,4.930347525623122927e-07
4.291075500000000176e+01,4.517031482726352465e+00,4.872750616882331529e-07
4.294134000000000384e+01,4.524678727563768099e+00,4.822776561199442811e-07
4.297192499999999882e+01,4.532334766874233090e+00,4.781026904054340575e-07
4.300251000000000090e+01,4.540006791795017982e+00,4.745050619989860084e-07
4.303309500000000298e+01,4.547682908486556208e+00,4.713511528128117495e-07
4.306368000000000507e+01,4.555375662872797271e+00,4.685441039501409375e-07
4.309426500000000004e+01,4.563082430381363963e+00,4.658130050188378094e-07
4.312485000000000213e+01,4.570801700350718200e+00,4.627782100123349013e-07
4.315543500000000421e+01,4.578541079828594818e+00,4.591757693335561393e-07
4.318601999999999919e+01,4.586283099505098271e+00,4.548491808802735541e-07
4.321660500000000127e+01,4.594042005138466500e+00,4.498496001575038175e-07
4.324719000000000335e+01,4.601803923100404425e+00,4.448683237180989062e-07
4.327777499999999833e+01,4.609595456420514381e+00,4.423652904537554149e-07
4.330836000000000041e+01,4.617376723826787099e+00,4.502939689029977227e-07
4.333894500000000249e+01,4.625180862553062155e+00,4.998426502459483897e-07
4.336953000000000458e+01,4.633014190109101982e+00,8.374148762014562895e-07
4.340011499999999955e+01,4.640824149728666193e+00,1.199999766545990987e+01
4.343070000000000164e+01,4.648670294792323077e+00,1.199999752018070076e+01
4.346128500000000372e+01,4.656525082817778660e+00,1.199999679704792221e+01
4.349186999999999870e+01,4.664387037561294136e+00,1.199999591814993671e+01
4.352245500000000078e+01,4.672270391137514522e+00,1.199999489798739027e+01
4.355304000000000286e+01,4.680153830238284129e+00,1.199999371941892790e+01
4.358362500000000495e+01,4.688062086405832218e+00,1.199999235405139508e+01
4.361420999999999992e+01,4.695965272257579315e+00,1.199999076430707845e+01
4.364479500000000201e+01,4.703904659609891681e+00,1.199998890205320734e+01
4.367538000000000409e+01,4.711846872210209369e+00,1.199998670566603387e+01
4.370596499999999907e+01,4.719785319097447918e+00,1.199998409559431067e+01
4.373655000000000115e+01,4.727766120134643479e+00,1.199998096793342661e+01
4.376713500000000323e+01,4.735741331364915041e+00,1.199997718507966304e+01
4.379771999999999821e+01,4.743733937079111840e+00,1.199997256191432449e+01
4.382830500000000029e+01,4.751749776228979982e+00,1.199996684493785182e+01
4.385889000000000237e+01,4.759761220726418607e+00,1.199995967995736557e+01
4.388947500000000446e+01,4.767800145449577087e+00,1.199995056059098353e+01
4.392005999999999943e+01,4.775839178902995918e+00,1.199993874344898970e+01
4.395064500000000152e+01,4.783901297743243575e+00,1.199992310298907761e+01
4.398123000000000360e+01,4.791985147886177465e+00,1.199990187177285428e+01
4.401181499999999858e+01,4.800085961722263761e+00,1.199987215025090315e+01
4.404240000000000066e+01,4.808177436992195908e+00,1.199982892009756519e+01
4.407298500000000274e+01,4.816311954154301134e+00,1.199976289376358629e+01
4.410357000000000482e+01,4.824445827411739884e+00,1.199965532552449687e+01
4.413415499999999980e+01,4.832604516598276945e+00,1.199946365433578421e+01
4.416474000000000188e+01,4.840780671097801857e+00,1.199907351762692898e+01
4.419532500000000397e+01,4.848968556188261836e+00,1.199809478703393850e+01
4.422590999999999894e+01,4.857161836706816338e+00,1.199443147561226475e+01
4.425649500000000103e+01,4.865382486223422731e+00,1.102744408942471210e+01
4.428708000000000311e+01,4.873612233216135792e+00,6.600287305716897812e+00
4.431766499999999809e+01,4.881852651037990043e+00,5.496840420943092553e+00
4.434825000000000017e+01,4.890127722962766654e+00,5.453254536901074090e+00
4.437883500000000225e+01,4.898398442365794914e+00,5.622053972345557149e+00
4.440942000000000434e+01,4.906689687870462890e+00,5.749417937027944348e+00
4.444000499999999931e+01,4.914981017759626702e+00,5.802064103653623128e+00
4.447059000000000140e+01,4.923312463768425573e+00,5.808365577807030888e+00
4.450117500000000348e+01,4.931647851837243302e+00,5.799078212208105043e+00
4.453175999999999846e+01,4.939995639917825088e+00,5.792458920485003659e+00
4.456234500000000054e+01,4.948361376463778605e+00,5.794659840659982741e+00
4.459293000000000262e+01,4.956741267027638287e+00,5.804694579127988696e+00
4.462351500000000470e+01,4.965135421898275503e+00,5.819369037804967171e+00
4.465409999999999968e+01,4.973536386508857987e+00,5.835359256689985230e+00
4.468468500000000176e+01,4.981949155213155400e+00,5.850492592736046937e+00
4.471527000000000385e+01,4.990374017593192768e+00,5.863862849610407046e+00
4.474585499999999882e+01,4.998822861905101611e+00,5.875438888224995715e+00
4.477644000000000091e+01,5.007266142169336298e+00,5.886037330511256549e+00
4.480702500000000299e+01,5.015737280587106994e+00,5.896093524804117081e+00
4.483761000000000507e+01,5.024216988630780811e+00,5.906255202868394782e+00
4.486819500000000005e+01,5.032712542415302970e+00,5.916896668577741991e+00
4.489878000000000213e+01,5.041211709285422948e+00,5.928120006074937720e+00
4.492936500000000422e+01,5.049717539165951230e+00,5.939872182123145272e+00
4.495994999999999919e+01,5.058238438698845485e+00,5.952022183540169209e+00
4.499053500000000128e+01,5.066778361650359663e+00,5.964354498636987856e+00
4.502112000000000336e+01,5.075336039709021030e+00,5.976622771002887191e+00
4.505170499999999834e+01,5.083880399587116017e+00,5.988847539206264337e+00
4.508229000000000042e+01,5.092462223839654634e+00,6.000919339659978924e+00
4.511287500000000250e+01,5.101041939695959648e+00,6.012792743627383807e+00
4.514346000000000458e+01,5.109631555568609151e+00,6.024515979747933514e+00
4.517404499999999956e+01,5.118238879979876366e+00,6.036140829441257516e+00
4.520463000000000164e+01,5.126865893999702273e+00,6.047739165410030537e+00
4.523521500000000373e+01,5.135493904372259166e+00,6.059375531377060753e+00
4.526579999999999870e+01,5.144139290819063959e+00,6.071095208747188110e+00
4.529638500000000079e+01,5.152793056461465682e+00,6.082936286588343400e+00
4.532697000000000287e+01,5.161455747894143187e+00,6.094976740138575266e+00
4.535755500000000495e+01,5.170140624177680166e+00,6.107071245437738050e+00
4.538813999999999993e+01,5.178848280811951810e+00,6.119277451903346154e+00
4.541872500000000201e+01,5.187557655321606731e+00,6.131557405635406077e+00
4.544931000000000409e+01,5.196272874491192795e+00,6.143903100739732892e+00
4.547989499999999907e+01,5.205015508469922558e+00,6.156288372695785327e+00
4.551048000000000116e+01,5.213769004900864701e+00,6.168699809464103012e+00
4.554106500000000324e+01,5.222544920443664473e+00,6.181093547886855610e+00
4.557164999999999822e+01,5.231339891532430286e+00,6.193485229248076429e+00
4.560223500000000030e+01,5.240150579317455204e+00,6.205862673968991494e+00
4.563282000000000238e+01,5.248970492576234825e+00,6.218223094240695303e+00
4.566340500000000446e+01,5.257827658000350901e+00,6.230592811587682078e+00
