t,u
5.309999999999999609e+00,7.178991440189097517e-01
5.317499999999999893e+00,7.194946869483859198e-01
5.325000000000000178e+00,7.210948897561229032e-01
5.332499999999999574e+00,7.226997897711305852e-01
5.339999999999999858e+00,7.243094228210151808e-01
5.347500000000000142e+00,7.259238231893029303e-01
5.354999999999999538e+00,7.275430235709178239e-01
5.362499999999999822e+00,7.291670550329264477e-01
5.370000000000000107e+00,7.307959469793171570e-01
5.377499999999999503e+00,7.324297271179517343e-01
5.384999999999999787e+00,7.340684214314724398e-01
5.392500000000000071e+00,7.357120541508919143e-01
5.399999999999999467e+00,7.373606477339093024e-01
5.407499999999999751e+00,7.390142228462125429e-01
5.415000000000000036e+00,7.406727983465937193e-01
5.422499999999999432e+00,7.423363912760966299e-01
5.429999999999999716e+00,7.440050168498659744e-01
5.437500000000000000e+00,7.456786884511695801e-01
5.444999999999999396e+00,7.473574176320245677e-01
5.452499999999999680e+00,7.490412141176765459e-01
5.459999999999999964e+00,7.507300858115129039e-01
5.467499999999999361e+00,7.524240388037714000e-01
5.474999999999999645e+00,7.541230773882554583e-01
5.482499999999999929e+00,7.558272040747860965e-01
5.490000000000000213e+00,7.575364196121309179e-01
5.497499999999999609e+00,7.592507230122123030e-01
5.504999999999999893e+00,7.609701115748974676e-01
5.512500000000000178e+00,7.626945809181151503e-01
5.519999999999999574e+00,7.644241250110158648e-01
5.527499999999999858e+00,7.661587362095424458e-01
5.535000000000000142e+00,7.678984052925014181e-01
5.542499999999999538e+00,7.696431215061408926e-01
5.549999999999999822e+00,7.713928726079803955e-01
5.557500000000000107e+00,7.731476449100250781e-01
5.564999999999999503e+00,7.749074233290432767e-01
5.572499999999999787e+00,7.766721914375996905e-01
5.580000000000000071e+00,7.784419315172175224e-01
5.587499999999999467e+00,7.802166246133668270e-01
5.594999999999999751e+00,7.819962505902369188e-01
5.602500000000000036e+00,7.837807881923217757e-01
5.609999999999999432e+00,7.855702151025303337e-01
5.617499999999999716e+00,7.873645080032171117e-01
5.625000000000000000e+00,7.891636426411892113e-01
5.632499999999999396e+00,7.909675938879532353e-01
5.639999999999999680e+00,7.927763358101557190e-01
5.647499999999999964e+00,7.945898417306609396e-01
5.654999999999999361e+00,7.964080842946242855e-01
5.662499999999999645e+00,7.982310355403068325e-01
5.669999999999999929e+00,8.000586669640561421e-01
5.677500000000000213e+00,8.018909495871829884e-01
5.684999999999999609e+00,8.037278540252876802e-01
5.692499999999999893e+00,8.055693505560108658e-01
5.700000000000000178e+00,8.074154091861128757e-01
5.707499999999999574e+00,8.092659997202124034e-01
5.714999999999999858e+00,8.111210918255342683e-01
5.722500000000000142e+00,8.129806551004943316e-01
5.729999999999999538e+00,8.148446591369257197e-01
5.737499999999999822e+00,8.167130735894736482e-01
5.745000000000000107e+00,8.185858682398666764e-01
5.752499999999999503e+00,8.204630130561546553e-01
5.759999999999999787e+00,8.223444782566227129e-01
5.767500000000000071e+00,8.242302343703765688e-01
5.774999999999999467e+00,8.261202522991828445e-01
5.782499999999999751e+00,8.280145033735930582e-01
5.790000000000000036e+00,8.299129594076162242e-01
5.797499999999999432e+00,8.318155927581212250e-01
5.804999999999999716e+00,8.337223763748067284e-01
5.812500000000000000e+00,8.356332838548509168e-01
5.819999999999999396e+00,8.375482894920145416e-01
5.827499999999999680e+00,8.394673683206204107e-01
5.834999999999999964e+00,8.413904961695962692e-01
5.842499999999999361e+00,8.433176497006965588e-01
5.849999999999999645e+00,8.452488064530819800e-01
5.857499999999999929e+00,8.471839448834117547e-01
5.865000000000000213e+00,8.491230444049945314e-01
5.872499999999999609e+00,8.510660854213458748e-01
5.879999999999999893e+00,8.530130493650144308e-01
5.887500000000000178e+00,8.549639187236311999e-01
5.894999999999999574e+00,8.569186770764359862e-01
5.902499999999999858e+00,8.588773091167549723e-01
5.910000000000000142e+00,8.608398006780573208e-01
5.917499999999999538e+00,8.628061387625870493e-01
5.924999999999999822e+00,8.647763115569879755e-01
5.932500000000000107e+00,8.667503084548039416e-01
5.939999999999999503e+00,8.687281200712112517e-01
5.947499999999999787e+00,8.707097382609862990e-01
5.955000000000000071e+00,8.726951561285788417e-01
5.962499999999999467e+00,8.746843680424345457e-01
5.969999999999999751e+00,8.766773696401647387e-01
5.977500000000000036e+00,8.786741578401181529e-01
5.984999999999999432e+00,8.806747308422748777e-01
5.992499999999999716e+00,8.826790881327849503e-01
6.000000000000000000e+00,8.846872304876990389e-01
