t,u
1.173000000000000043e+01,8.035671623651026163e-01
1.173749999999999893e+01,8.036019906688278702e-01
1.174499999999999922e+01,8.036371034029334837e-01
1.175249999999999950e+01,8.036725577650409846e-01
1.175999999999999979e+01,8.037084289395273196e-01
1.176750000000000007e+01,8.037448044383372903e-01
1.177500000000000036e+01,8.037817761439425279e-01
1.178249999999999886e+01,8.038194311678498183e-01
1.178999999999999915e+01,8.038578427941673876e-01
1.179749999999999943e+01,8.038970627369057542e-01
1.180499999999999972e+01,8.039371157222157116e-01
1.181250000000000000e+01,8.039779970578536661e-01
1.182000000000000028e+01,8.040196734321651828e-01
1.182749999999999879e+01,8.040620867584761244e-01
1.183499999999999908e+01,8.041051605071199981e-01
1.184249999999999936e+01,8.041488076926577300e-01
1.184999999999999964e+01,8.041929395362449329e-01
1.185749999999999993e+01,8.042374738112363364e-01
1.186500000000000021e+01,8.042823419934650442e-01
1.187249999999999872e+01,8.043274945501839301e-01
1.187999999999999901e+01,8.043729039764183630e-01
1.188749999999999929e+01,8.044185654827403775e-01
1.189499999999999957e+01,8.044644955138514630e-01
