t,u_nominal solution,u_SAA solution
3.659999999999999698e+00,4.377660002602650757e-01,4.352914012134515009e-01
3.667499999999999982e+00,4.387510718421498979e-01,4.362768722882200967e-01
3.674999999999999822e+00,4.397383244026941140e-01,4.372645731451820783e-01
3.682499999999999662e+00,4.407277633884104096e-01,4.382545105329493929e-01
3.689999999999999947e+00,4.417193943229283382e-01,4.392466913100600001e-01
3.697499999999999787e+00,4.427132228064829533e-01,4.402411224446423632e-01
3.705000000000000071e+00,4.437092545152194201e-01,4.412378110139453247e-01
3.712499999999999911e+00,4.447074952003411408e-01,4.422367642037329238e-01
3.719999999999999751e+00,4.457079506870960661e-01,4.432379893075319988e-01
3.727500000000000036e+00,4.467106268736049657e-01,4.442414937257467833e-01
3.734999999999999876e+00,4.477155297295394298e-01,4.452472849646103570e-01
3.742499999999999716e+00,4.487226652946797456e-01,4.462553706350106952e-01
3.750000000000000000e+00,4.497320396773000217e-01,4.472657584511445794e-01
3.757499999999999840e+00,4.507436590524426245e-01,4.482784562290181851e-01
3.764999999999999680e+00,4.517575296600705448e-01,4.492934718848188291e-01
3.772499999999999964e+00,4.527736578031092973e-01,4.503108134331048618e-01
3.779999999999999805e+00,4.537920498453865137e-01,4.513304889848573365e-01
3.787499999999999645e+00,4.548127122094632324e-01,4.523525067453703086e-01
3.794999999999999929e+00,4.558356513743691552e-01,4.533768750119824276e-01
3.802499999999999769e+00,4.568608738732792829e-01,4.544036021716796880e-01
3.810000000000000053e+00,4.578883862911148905e-01,4.554326966984855174e-01
3.817499999999999893e+00,4.589181952620838278e-01,4.564641671507369547e-01
3.824999999999999734e+00,4.599503074671546510e-01,4.574980221682272141e-01
3.832500000000000018e+00,4.609847296315007781e-01,4.585342704691732774e-01
3.839999999999999858e+00,4.620214685219076745e-01,4.595729208470219485e-01
3.847499999999999698e+00,4.630605309441562789e-01,4.606139821671482171e-01
3.854999999999999982e+00,4.641019237403982700e-01,4.616574633633628855e-01
3.862499999999999822e+00,4.651456537865054086e-01,4.627033734343271587e-01
3.869999999999999662e+00,4.661917279894395305e-01,4.637517214398338417e-01
3.877499999999999947e+00,4.672401532846300332e-01,4.648025164969138423e-01
3.884999999999999787e+00,4.682909366333652956e-01,4.658557677758562443e-01
3.892500000000000071e+00,4.693440850202159065e-01,4.669114844961002042e-01
3.899999999999999911e+00,4.703996054505027447e-01,4.679696759220060009e-01
3.907499999999999751e+00,4.714575049477931490e-01,4.690303513585320494e-01
3.915000000000000036e+00,4.725177905514522103e-01,4.700935201467675295e-01
3.922499999999999876e+00,4.735804693142605659e-01,4.711591916594246587e-01
3.929999999999999716e+00,4.746455483000867059e-01,4.722273752962068416e-01
3.937500000000000000e+00,4.757130345816368289e-01,4.732980804791029894e-01
3.944999999999999840e+00,4.767829352382769725e-01,4.743713166476030141e-01
3.952499999999999680e+00,4.778552573539390780e-01,4.754470932538600869e-01
3.959999999999999964e+00,4.789300080151134287e-01,4.765254197577596940e-01
3.967499999999999805e+00,4.800071943089327386e-01,4.776063056219753689e-01
3.974999999999999645e+00,4.810868233213521639e-01,4.786897603069825702e-01
3.982499999999999929e+00,4.821689021354208515e-01,4.797757932660066671e-01
3.989999999999999769e+00,4.832534378296610145e-01,4.808644139399635975e-01
3.997500000000000053e+00,4.843404374765432618e-01,4.819556317523867039e-01
4.004999999999999893e+00,4.854299081410775041e-01,4.830494561043518487e-01
4.012500000000000178e+00,4.865218568795042775e-01,4.841458963693996975e-01
4.019999999999999574e+00,4.876162907380919287e-01,4.852449618884621119e-01
4.027499999999999858e+00,4.887132167520404358e-01,4.863466619648167399e-01
4.035000000000000142e+00,4.898126419444923663e-01,4.874510058590916239e-01
4.042499999999999538e+00,4.909145733256581323e-01,4.885580027842814643e-01
4.049999999999999822e+00,4.920190178920423318e-01,4.896676619008374365e-01
4.057500000000000107e+00,4.931259826257607948e-01,4.907799923118037477e-01
4.064999999999999503e+00,4.942354744939770339e-01,4.918950030580456212e-01
4.072499999999999787e+00,4.953475004484228505e-01,4.930127031135224658e-01
4.080000000000000071e+00,4.964620674250310728e-01,4.941331013806999906e-01
4.087499999999999467e+00,4.975791823436379602e-01,4.952562066860100587e-01
4.094999999999999751e+00,4.986988521077833081e-01,4.963820277754640298e-01
4.102500000000000036e+00,4.998210836046043659e-01,4.975105733103559746e-01
4.109999999999999432e+00,5.009458837047952029e-01,4.986418518631111629e-01
4.117499999999999716e+00,5.020732592626426793e-01,4.997758719132592287e-01
4.125000000000000000e+00,5.032032171161324730e-01,5.009126418435571049e-01
4.132500000000000284e+00,5.043357640871243275e-01,5.020521699362703316e-01
4.139999999999999680e+00,5.054709069815725986e-01,5.031944643696294461e-01
4.147499999999999964e+00,5.066086525898023663e-01,5.043395332144194887e-01
4.155000000000000249e+00,5.077490076868271807e-01,5.054873844307613551e-01
4.162499999999999645e+00,5.088919790327176562e-01,5.066380258651017598e-01
4.169999999999999929e+00,5.100375733729901606e-01,5.077914652473730639e-01
4.177500000000000213e+00,5.111857974390234816e-01,5.089477101883526089e-01
4.184999999999999609e+00,5.123366579484961436e-01,5.101067681772498696e-01
4.192499999999999893e+00,5.134901616058316076e-01,5.112686465794579194e-01
4.200000000000000178e+00,5.146463151026559046e-01,5.124333526345852263e-01
4.207499999999999574e+00,5.158051251182457220e-01,5.136008934546398841e-01
4.214999999999999858e+00,5.169665983199707160e-01,5.147712760225003903e-01
4.222500000000000142e+00,5.181307413637198378e-01,5.159445071905799374e-01
4.229999999999999538e+00,5.192975608943145582e-01,5.171205936797235170e-01
4.237499999999999822e+00,5.204670635458816808e-01,5.182995420783697016e-01
4.245000000000000107e+00,5.216392559422066144e-01,5.194813588419273653e-01
4.252499999999999503e+00,5.228141446970310247e-01,5.206660502924096434e-01
4.259999999999999787e+00,5.239917364143231726e-01,5.218536226182833859e-01
4.267500000000000071e+00,5.251720376884746466e-01,5.230440818746024956e-01
4.274999999999999467e+00,5.263550551044638981e-01,5.242374339833825170e-01
4.282499999999999751e+00,5.275407952379496113e-01,5.254336847341826155e-01
4.290000000000000036e+00,5.287292646552965714e-01,5.266328397849708853e-01
4.297499999999999432e+00,5.299204699135368068e-01,5.278349046632132557e-01
4.304999999999999716e+00,5.311144175602532380e-01,5.290398847672097560e-01
4.312500000000000000e+00,5.323111141333852769e-01,5.302477853676879072e-01
4.320000000000000284e+00,5.335105661609549355e-01,5.314586116096120527e-01
4.327499999999999680e+00,5.347127801607299835e-01,5.326723685142434883e-01
4.334999999999999964e+00,5.359177626397754191e-01,5.338890609814141985e-01
4.342500000000000249e+00,5.371255200939281105e-01,5.351086937920488396e-01
4.349999999999999645e+00,5.383360590071919471e-01,5.363312716109188694e-01
4.357499999999999929e+00,5.395493858510348462e-01,5.375567989895813081e-01
4.365000000000000213e+00,5.407655070836075994e-01,5.387852803695426518e-01
4.372499999999999609e+00,5.419844291488654653e-01,5.400167200856490490e-01
4.379999999999999893e+00,5.432061584756028294e-01,5.412511223696571117e-01
4.387500000000000178e+00,5.444307014764090402e-01,5.424884913540171105e-01
4.394999999999999574e+00,5.456580645465334278e-01,5.437288310758052745e-01
4.402499999999999858e+00,5.468882540626751609e-01,5.449721454808718057e-01
4.410000000000000142e+00,5.481212763816784017e-01,5.462184384281640881e-01
4.417499999999999538e+00,5.493571378391706173e-01,5.474677136941835665e-01
4.424999999999999822e+00,5.505958447481108520e-01,5.487199749775983904e-01
4.432500000000000107e+00,5.518374033972794912e-01,5.499752259040260327e-01
4.439999999999999503e+00,5.530818200496924186e-01,5.512334700309219349e-01
4.447499999999999787e+00,5.543291009409674341e-01,5.524947108526219175e-01
4.455000000000000071e+00,5.555792522776359377e-01,5.537589518054605309e-01
4.462499999999999467e+00,5.568322802354016554e-01,5.550261962730460574e-01
4.469999999999999751e+00,5.580881909573460753e-01,5.562964475915652685e-01
4.477500000000000036e+00,5.593469905521217811e-01,5.575697090552416135e-01
4.484999999999999432e+00,5.606086850920933840e-01,5.588459839218092862e-01
4.492499999999999716e+00,5.618732806114689060e-01,5.601252754180735538e-01
4.500000000000000000e+00,5.631407831044209500e-01,5.614075867455152746e-01
4.507499999999999396e+00,5.644111985231886619e-01,5.626929210859453745e-01
4.514999999999999680e+00,5.656845327761886866e-01,5.639812816071849699e-01
4.522499999999999964e+00,5.669607917261254570e-01,5.652726714687353882e-01
4.530000000000000249e+00,5.682399811881364560e-01,5.665670938274682822e-01
4.537499999999999645e+00,5.695221069279593484e-01,5.678645518433351747e-01
4.544999999999999929e+00,5.708071746601154350e-01,5.691650486850244883e-01
4.552500000000000213e+00,5.720951900461664907e-01,5.704685875356008129e-01
4.559999999999999609e+00,5.733861586929998033e-01,5.717751715981123084e-01
4.567499999999999893e+00,5.746800861511885961e-01,5.730848041011262772e-01
4.575000000000000178e+00,5.759769779134171763e-01,5.743974883042236579e-01
4.582499999999999574e+00,5.772768394129875746e-01,5.757132275034076985e-01
4.589999999999999858e+00,5.785796760224207747e-01,5.770320250364240344e-01
4.597500000000000142e+00,5.798854930521456508e-01,5.783538842880172615e-01
4.604999999999999538e+00,5.811942957493014816e-01,5.796788086950552810e-01
4.612499999999999822e+00,5.825060892966436032e-01,5.810068017515256367e-01
4.620000000000000107e+00,5.838208788115971659e-01,5.823378670134410351e-01
4.627499999999999503e+00,5.851386693454068144e-01,5.836720081035972063e-01
4.634999999999999787e+00,5.864594658824544560e-01,5.850092287162070859e-01
4.642500000000000071e+00,5.877832733397186926e-01,5.863495326213510328e-01
4.649999999999999467e+00,5.891100965663735867e-01,5.876929236692968184e-01
4.657499999999999751e+00,5.904399403435615090e-01,5.890394057946544137e-01
4.665000000000000036e+00,5.917728093843301895e-01,5.903889830203483680e-01
4.672499999999999432e+00,5.931087083337438504e-01,5.917416594613990055e-01
4.679999999999999716e+00,5.944476417691739734e-01,5.930974393285483037e-01
4.687500000000000000e+00,5.957896142007714779e-01,5.944563269316699428e-01
4.694999999999999396e+00,5.971346300721430689e-01,5.958183266830009428e-01
4.702499999999999680e+00,5.984826937612025555e-01,5.971834431001558086e-01
4.709999999999999964e+00,5.998338095812271176e-01,5.985516808089337282e-01
4.717500000000000249e+00,6.011879817821197403e-01,5.999230445459424743e-01
4.724999999999999645e+00,6.025452145518656044e-01,6.012975391609789444e-01
4.732499999999999929e+00,6.039055120182175163e-01,6.026751696191965380e-01
4.740000000000000213e+00,6.052688782505585285e-01,6.040559410030778009e-01
4.747499999999999609e+00,6.066353172619972645e-01,6.054398585141820277e-01
4.754999999999999893e+00,6.080048330116657462e-01,6.068269274746455055e-01
4.762500000000000178e+00,6.093774294072252795e-01,6.082171533284901344e-01
4.769999999999999574e+00,6.107531103075691803e-01,6.096105416427016754e-01
4.777499999999999858e+00,6.121318795257616463e-01,6.110070981080821806e-01
4.785000000000000142e+00,6.135137408321564845e-01,6.124068285398881484e-01
4.792499999999999538e+00,6.148986979577207856e-01,6.138097388782454145e-01
4.799999999999999822e+00,6.162867545975658778e-01,6.152158351883558751e-01
4.807500000000000107e+00,6.176779144146801181e-01,6.166251236604957109e-01
4.814999999999999503e+00,6.190721810438254424e-01,6.180376106097801303e-01
4.822499999999999787e+00,6.204695580956430812e-01,6.194533024757464812e-01
4.830000000000000071e+00,6.218700491609396863e-01,6.208722058217245321e-01
4.837499999999999467e+00,6.232736578151221174e-01,6.222943273339957004e-01
4.844999999999999751e+00,6.246803876228126384e-01,6.237196738208021785e-01
4.852500000000000036e+00,6.260902421426345343e-01,6.251482522111250217e-01
4.859999999999999432e+00,6.275032249321299549e-01,6.265800695532868225e-01
4.867499999999999716e+00,6.289193395528245301e-01,6.280151330134060572e-01
4.875000000000000000e+00,6.303385895754201051e-01,6.294534498736673589e-01
4.882499999999999396e+00,6.317609785851137083e-01,6.308950275304169297e-01
4.889999999999999680e+00,6.331865101870333135e-01,6.323398734921241715e-01
4.897499999999999964e+00,6.346151880117691935e-01,6.337879953771993202e-01
4.905000000000000249e+00,6.360470157209896502e-01,6.352394009116596463e-01
4.912499999999999645e+00,6.374819970131548885e-01,6.366940979266692002e-01
4.919999999999999929e+00,6.389201356292734113e-01,6.381520943559563230e-01
4.927500000000000213e+00,6.403614353587346875e-01,6.396133982331446699e-01
4.934999999999999609e+00,6.418059000451690199e-01,6.410780176889462334e-01
4.942499999999999893e+00,6.432535335923441622e-01,6.425459609482776502e-01
4.950000000000000178e+00,6.447043399700810307e-01,6.440172363272951284e-01
4.957499999999999574e+00,6.461583232201715266e-01,6.454918522303495498e-01
4.964999999999999858e+00,6.476154874622869206e-01,6.469698171468778458e-01
4.972500000000000142e+00,6.490758368998609251e-01,6.484511396482385281e-01
4.979999999999999538e+00,6.505393758259389037e-01,6.499358283844929307e-01
4.987499999999999822e+00,6.520061086289827834e-01,6.514238920811773470e-01
4.995000000000000107e+00,6.534760397986004721e-01,6.529153395360299816e-01
5.002499999999999503e+00,6.549491739312119920e-01,6.544101796157014705e-01
5.009999999999999787e+00,6.564255157356140291e-01,6.559084212524575186e-01
5.017500000000000071e+00,6.579050700384576622e-01,6.574100734408988567e-01
5.024999999999999467e+00,6.593878417895930877e-01,6.589151452346753146e-01
5.032499999999999751e+00,6.608738360672905543e-01,6.604236457432400842e-01
5.040000000000000036e+00,6.623630580833239634e-01,6.619355841286389541e-01
5.047499999999999432e+00,6.638555131878942639e-01,6.634509696023025427e-01
5.054999999999999716e+00,6.653512068743970831e-01,6.649698114219355638e-01
5.062500000000000000e+00,6.668501447839899621e-01,6.664921188884427306e-01
5.069999999999999396e+00,6.683523327099963884e-01,6.680179013429017321e-01
5.077499999999999680e+00,6.698577766020905599e-01,6.695471681636523398e-01
5.084999999999999964e+00,6.713664825702827521e-01,6.710799287634411359e-01
5.092500000000000249e+00,6.728784568886682083e-01,6.726161925866463998e-01
5.099999999999999645e+00,6.743937059989555394e-01,6.741559691066411064e-01
5.107499999999999929e+00,6.759122365137629762e-01,6.756992678232019989e-01
5.115000000000000213e+00,6.774340552196433940e-01,6.772460982600918555e-01
5.122499999999999609e+00,6.789591690798669754e-01,6.787964699627009324e-01
5.129999999999999893e+00,6.804875852369347555e-01,6.803503924958459459e-01
5.137500000000000178e+00,6.820193110148281557e-01,6.819078754416876276e-01
5.144999999999999574e+00,6.835543539209707475e-01,6.834689283977748442e-01
5.152499999999999858e+00,6.850927216479033577e-01,6.850335609752307153e-01
5.160000000000000142e+00,6.866344220746843918e-01,6.866017827970768428e-01
5.167499999999999538e+00,6.881794632679818502e-01,6.881736034967068649e-01
5.174999999999999822e+00,6.897278534828902297e-01,6.897490327164833568e-01
5.182500000000000107e+00,6.912796011634200211e-01,6.913280801065182501e-01
5.189999999999999503e+00,6.928347149427087626e-01,6.929107553235871464e-01
5.197499999999999787e+00,6.943932036429134591e-01,6.944970680301942867e-01
5.205000000000000071e+00,6.959550762748176744e-01,6.960870278937937305e-01
5.212499999999999467e+00,6.975203420371128837e-01,6.976806445861691852e-01
5.219999999999999751e+00,6.990890103153899471e-01,6.992779277829732631e-01
5.227500000000000036e+00,7.006610906808233841e-01,7.008788871634058504e-01
5.234999999999999432e+00,7.022365928885505593e-01,7.024835324100561218e-01
5.242499999999999716e+00,7.038155268757703142e-01,7.040918732088911058e-01
5.250000000000000000e+00,7.053979027595340678e-01,7.057039192494090063e-01
5.257499999999999396e+00,7.069837308342428184e-01,7.073196802249277493e-01
5.264999999999999680e+00,7.085730215688700318e-01,7.089391658330289614e-01
5.272499999999999964e+00,7.101657856039093053e-01,7.105623857761276252e-01
5.279999999999999361e+00,7.117620337480213832e-01,7.121893497622079350e-01
5.287499999999999645e+00,7.133617769744431403e-01,7.138200675056699529e-01
5.294999999999999929e+00,7.149650264171238945e-01,7.154545487283171523e-01
5.302500000000000213e+00,7.165717933666100325e-01,7.170928031604740793e-01
5.309999999999999609e+00,7.181820892656871624e-01,7.187348405422206987e-01
5.317499999999999893e+00,7.197959257047862325e-01,7.203806706247408709e-01
5.325000000000000178e+00,7.214133144171727130e-01,7.220303031717945075e-01
5.332499999999999574e+00,7.230342672738927501e-01,7.236837479612704405e-01
5.339999999999999858e+00,7.246587962785510095e-01,7.253410147868510904e-01
5.347500000000000142e+00,7.262869135618682526e-01,7.270021134597715040e-01
5.354999999999999538e+00,7.279186313760687144e-01,7.286670538106463368e-01
5.362499999999999822e+00,7.295539620890900689e-01,7.303358456913939811e-01
5.370000000000000107e+00,7.311929181786309684e-01,7.320084989772079886e-01
5.377499999999999503e+00,7.328355122260586940e-01,7.336850235686125377e-01
5.384999999999999787e+00,7.344817569101735888e-01,7.353654293935559805e-01
5.392500000000000071e+00,7.361316650008562501e-01,7.370497264095476897e-01
5.399999999999999467e+00,7.377852493526045885e-01,7.387379246058386473e-01
5.407499999999999751e+00,7.394425228979678577e-01,7.404300340056260143e-01
5.415000000000000036e+00,7.411034986409054115e-01,7.421260646682936724e-01
5.422499999999999432e+00,7.427681896500704095e-01,7.438260266916466579e-01
5.429999999999999716e+00,7.444366090520437851e-01,7.455299302141551454e-01
5.437500000000000000e+00,7.461087700245193632e-01,7.472377854171965428e-01
5.444999999999999396e+00,7.477846857894551169e-01,7.489496025272744939e-01
5.452499999999999680e+00,7.494643696062136540e-01,7.506653918182381036e-01
5.459999999999999964e+00,7.511478347647029263e-01,7.523851636134427645e-01
5.467499999999999361e+00,7.528350945785258208e-01,7.541089282878954414e-01
5.474999999999999645e+00,7.545261623781438498e-01,7.558366962703367831e-01
5.482499999999999929e+00,7.562210515040923564e-01,7.575684780452865974e-01
5.490000000000000213e+00,7.579197753002320237e-01,7.593042841550080579e-01
5.497499999999999609e+00,7.596223471070664424e-01,7.610441252014177316e-01
5.504999999999999893e+00,7.613287802551427230e-01,7.627880118479103411e-01
5.512500000000000178e+00,7.630390880585317115e-01,7.645359548210894918e-01
5.519999999999999574e+00,7.647532838084055706e-01,7.662879649124243464e-01
5.527499999999999858e+00,7.664713807667297152e-01,7.680440529797988303e-01
5.535000000000000142e+00,7.681933921600746507e-01,7.698042299489616935e-01
5.542499999999999538e+00,7.699193311735553769e-01,7.715685068148475656e-01
5.549999999999999822e+00,7.716492109449205605e-01,7.733368946428057500e-01
5.557500000000000107e+00,7.733830445587966951e-01,7.751094045696793611e-01
5.564999999999999503e+00,7.751208450410899120e-01,7.768860478047916462e-01
5.572499999999999787e+00,7.768626253535552140e-01,7.786668356307606675e-01
5.580000000000000071e+00,7.786083983885554449e-01,7.804517794042110657e-01
5.587499999999999467e+00,7.803581769640089982e-01,7.822408905563240644e-01
5.594999999999999751e+00,7.821119738185310366e-01,7.840341805932471431e-01
5.602500000000000036e+00,7.838698016067738861e-01,7.858316610963556048e-01
5.609999999999999432e+00,7.856316728949909178e-01,7.876333437223798084e-01
5.617499999999999716e+00,7.873976001568122607e-01,7.894392402033535427e-01
5.625000000000000000e+00,7.891675957692363408e-01,7.912493623464287307e-01
5.632499999999999396e+00,7.909416720088626729e-01,7.930637220335262638e-01
5.639999999999999680e+00,7.927198410483490276e-01,7.948823312208338487e-01
5.647499999999999964e+00,7.945021149531187321e-01,7.967052019381424266e-01
5.654999999999999361e+00,7.962885056782940119e-01,7.985323462880343781e-01
5.662499999999999645e+00,7.980790250658800211e-01,8.003637764449013092e-01
5.669999999999999929e+00,7.998736848422005608e-01,8.021995046538237251e-01
5.677500000000000213e+00,8.016724966155823751e-01,8.040395432292875011e-01
5.684999999999999609e+00,8.034754718742793678e-01,8.058839045537483647e-01
5.692499999999999893e+00,8.052826219846650480e-01,8.077326010760476072e-01
5.700000000000000178e+00,8.070939581896674486e-01,8.095856453096909044e-01
5.707499999999999574e+00,8.089094916074591746e-01,8.114430498309754825e-01
5.714999999999999858e+00,8.107292332304083526e-01,8.133048272769723974e-01
5.722500000000000142e+00,8.125531939242628399e-01,8.151709903433914661e-01
5.729999999999999538e+00,8.143813844276031055e-01,8.170415517822899876e-01
5.737499999999999822e+00,8.162138153515235972e-01,8.189165243996830990e-01
5.745000000000000107e+00,8.180504971795754532e-01,8.207959210530264560e-01
5.752499999999999503e+00,8.198914402679551294e-01,8.226797546485746793e-01
5.759999999999999787e+00,8.217366548459223985e-01,8.245680381386339963e-01
5.767500000000000071e+00,8.235861510164487198e-01,8.264607845187317281e-01
5.774999999999999467e+00,8.254399387571107471e-01,8.283580068246690908e-01
5.782499999999999751e+00,8.272980279212114318e-01,8.302597181294960604e-01
5.790000000000000036e+00,8.291604282391206171e-01,8.321659315404084101e-01
5.797499999999999432e+00,8.310271493198230219e-01,8.340766601955675874e-01
5.804999999999999716e+00,8.328982006526988169e-01,8.359919172608508697e-01
5.812500000000000000e+00,8.347735916094932707e-01,8.379117159265788706e-01
5.819999999999999396e+00,8.366533314465023352e-01,8.398360694041498986e-01
5.827499999999999680e+00,8.385374293069489671e-01,8.417649909226649907e-01
5.834999999999999964e+00,8.404258942235272034e-01,8.436984937255131989e-01
5.842499999999999361e+00,8.423187351211636198e-01,8.456365910669252361e-01
5.849999999999999645e+00,8.442159608199231169e-01,8.475792962085414439e-01
5.857499999999999929e+00,8.461175800381020018e-01,8.495266224159510049e-01
5.865000000000000213e+00,8.480236013954658425e-01,8.514785829552586893e-01
5.872499999999999609e+00,8.499340334166534117e-01,8.534351910896418314e-01
5.879999999999999893e+00,8.518488845347117477e-01,8.553964600759492720e-01
5.887500000000000178e+00,8.537681630947934197e-01,8.573624031613377161e-01
5.894999999999999574e+00,8.556918773579451631e-01,8.593330335799297393e-01
5.902499999999999858e+00,8.576200355050660473e-01,8.613083645495377416e-01
5.910000000000000142e+00,8.595526456409391391e-01,8.632884092684480759e-01
5.917499999999999538e+00,8.614897157983885112e-01,8.652731809122723439e-01
5.924999999999999822e+00,8.634312539425409438e-01,8.672626926308578676e-01
5.932500000000000107e+00,8.653772679751648988e-01,8.692569575453145125e-01
5.939999999999999503e+00,8.673277657391014195e-01,8.712559887451257756e-01
5.947499999999999787e+00,8.692827550227643085e-01,8.732597992853472491e-01
5.955000000000000071e+00,8.712422435647124708e-01,8.752684021839202133e-01
5.962499999999999467e+00,8.732062390582780997e-01,8.772818104191016930e-01
5.969999999999999751e+00,8.751747491562537062e-01,8.793000369270332905e-01
5.977500000000000036e+00,8.771477814756126756e-01,8.813230945994178223e-01
5.984999999999999432e+00,8.791253436022827827e-01,8.833509962813359540e-01
5.992499999999999716e+00,8.811074430959345838e-01,8.853837547692207099e-01
6.000000000000000000e+00,8.830940874947957875e-01,8.874213828089643208e-01
6.007499999999999396e+00,8.850852843204903841e-01,8.894638930941746180e-01
6.014999999999999680e+00,8.870810410828754433e-01,8.915112982646039574e-01
6.022499999999999964e+00,8.890813652848761350e-01,8.935636109047218056e-01
6.029999999999999361e+00,8.910862644273334077e-01,8.956208435424756198e-01
6.037499999999999645e+00,8.930957460138261306e-01,8.976830086481897286e-01
6.044999999999999929e+00,8.951098175554643710e-01,8.997501186336592793e-01
6.052500000000000213e+00,8.971284865756745663e-01,9.018221858514057221e-01
6.059999999999999609e+00,8.991517606149576070e-01,9.038992225940980507e-01
6.067499999999999893e+00,9.011796472355866339e-01,9.059812410941763261e-01
6.075000000000000178e+00,9.032121540262846304e-01,9.080682535236210828e-01
6.082499999999999574e+00,9.052492886068326250e-01,9.101602719939201336e-01
6.089999999999999858e+00,9.072910586326413673e-01,9.122573085561994644e-01
6.097500000000000142e+00,9.093374717992452894e-01,9.143593752015235498e-01
6.104999999999999538e+00,9.113885358467461728e-01,9.164664838613796327e-01
6.112499999999999822e+00,9.134442585641644463e-01,9.185786464083245395e-01
6.120000000000000107e+00,9.155046477937368588e-01,9.206958746568000285e-01
6.127499999999999503e+00,9.175697114351095696e-01,9.228181803641212211e-01
6.134999999999999787e+00,9.196394574494605179e-01,9.249455752316032564e-01
6.142500000000000071e+00,9.217138938635216494e-01,9.270780709058626945e-01
6.149999999999999467e+00,9.237930287735028889e-01,9.292156789802558103e-01
6.157499999999999751e+00,9.258768703489097529e-01,9.313584109964764268e-01
6.165000000000000036e+00,9.279654268362668157e-01,9.335062784462759833e-01
6.172499999999999432e+00,9.300587065627079486e-01,9.356592927733278220e-01
6.179999999999999716e+00,9.321567179394697478e-01,9.378174653752098244e-01
6.187500000000000000e+00,9.342594694652550658e-01,9.399808076055023998e-01
6.194999999999999396e+00,9.363669697294619843e-01,9.421493307760094860e-01
6.202499999999999680e+00,9.384792274152913283e-01,9.443230461590550462e-01
6.209999999999999964e+00,9.405962513027200655e-01,9.465019649899054643e-01
6.217499999999999361e+00,9.427180502713146115e-01,9.486860984692483401e-01
6.224999999999999645e+00,9.448446333029280053e-01,9.508754577657538842e-01
6.232499999999999929e+00,9.469760094842181175e-01,9.530700540187085901e-01
6.240000000000000213e+00,9.491121880090208629e-01,9.552698983406908706e-01
6.247499999999999609e+00,9.512531781805726450e-01,9.574750018202935475e-01
6.254999999999999893e+00,9.533989894135637133e-01,9.596853755248846429e-01
6.262500000000000178e+00,9.555496312360026723e-01,9.619010305033943720e-01
6.269999999999999574e+00,9.577051132909353282e-01,9.641219777890942533e-01
6.277499999999999858e+00,9.598654453379733553e-01,9.663482284023988678e-01
6.285000000000000142e+00,9.620306372546250095e-01,9.685797933536526294e-01
6.292499999999999538e+00,9.642006990374568653e-01,9.708166836458760329e-01
6.299999999999999822e+00,9.663756408030544920e-01,9.730589102775051291e-01
6.307500000000000107e+00,9.685554727887787374e-01,9.753064842450710481e-01
6.314999999999999503e+00,9.707402053533186193e-01,9.775594165458313389e-01
6.322499999999999787e+00,9.729298489770495939e-01,9.798177181803292557e-01
6.330000000000000071e+00,9.751244142621591227e-01,9.820814001548837657e-01
6.337499999999999467e+00,9.773239119325747293e-01,9.843504734839809700e-01
6.344999999999999751e+00,9.795283528336473644e-01,9.866249491925815907e-01
6.352500000000000036e+00,9.817377479316367062e-01,9.889048383183074442e-01
6.359999999999999432e+00,9.839521083129252332e-01,9.911901519135205563e-01
6.367499999999999716e+00,9.861714451830293493e-01,9.934809010472533952e-01
6.375000000000000000e+00,9.883957698653601520e-01,9.957770968070290829e-01
6.382499999999999396e+00,9.906250937997319594e-01,9.980787503005139616e-01
6.389999999999999680e+00,9.928594285406359132e-01,1.000385872657039377e+00
6.397499999999999964e+00,9.950987857552551219e-01,1.002698475028928060e+00
6.404999999999999361e+00,9.973431772212282276e-01,1.005016568592678183e+00
6.412499999999999645e+00,9.995926148241333076e-01,1.007340164549961559e+00
6.419999999999999929e+00,1.001847110554751508e+00,1.009669274128430105e+00
6.427499999999999325e+00,1.004106676506026252e+00,1.012003908582347789e+00
6.434999999999999609e+00,1.006371324869788975e+00,1.014344079193021608e+00
6.442499999999999893e+00,1.008641067933195412e+00,1.016689797269034967e+00
6.450000000000000178e+00,1.010915918074903885e+00,1.019041074146287196e+00
6.457499999999999574e+00,1.013195887760983016e+00,1.021397921187818136e+00
6.464999999999999858e+00,1.015480989540554102e+00,1.023760349783426893e+00
6.472500000000000142e+00,1.017771236041146610e+00,1.026128371349088741e+00
6.479999999999999538e+00,1.020066639963809862e+00,1.028501997326173756e+00
6.487499999999999822e+00,1.022367214077957165e+00,1.030881239180432285e+00
6.495000000000000107e+00,1.024672971215920159e+00,1.033266108400795247e+00
6.502499999999999503e+00,1.026983924267274695e+00,1.035656616497959037e+00
6.509999999999999787e+00,1.029300086172899587e+00,1.038052775002785699e+00
6.517500000000000071e+00,1.031621469918771350e+00,1.040454595464486598e+00
6.524999999999999467e+00,1.033948088529533571e+00,1.042862089448623131e+00
6.532499999999999751e+00,1.036279955061809810e+00,1.045275268534927138e+00
6.540000000000000036e+00,1.038617082597300900e+00,1.047694144314930798e+00
6.547499999999999432e+00,1.040959484235639998e+00,1.050118728389434430e+00
6.554999999999999716e+00,1.043307173087061557e+00,1.052549032365799997e+00
6.562500000000000000e+00,1.045660162264838711e+00,1.054985067855102265e+00
