t,u_nominal solution,u_SAA solution
5.812500000000000000e+00,8.356332838548509168e-01,8.481639812383815480e-01
5.819999999999999396e+00,8.375482894920145416e-01,8.501481052716552966e-01
5.827499999999999680e+00,8.394673683206204107e-01,8.521376122136729014e-01
5.834999999999999964e+00,8.413904961695962692e-01,8.541325076928975024e-01
5.842499999999999361e+00,8.433176497006965588e-01,8.561327962936294833e-01
5.849999999999999645e+00,8.452488064530819800e-01,8.581384815529611299e-01
5.857499999999999929e+00,8.471839448834117547e-01,8.601495659656442916e-01
5.865000000000000213e+00,8.491230444049945314e-01,8.621660509886482915e-01
5.872499999999999609e+00,8.510660854213458748e-01,8.641879370511972303e-01
5.879999999999999893e+00,8.530130493650144308e-01,8.662152235692422986e-01
5.887500000000000178e+00,8.549639187236311999e-01,8.682479089545430684e-01
5.894999999999999574e+00,8.569186770764359862e-01,8.702859906350324248e-01
5.902499999999999858e+00,8.588773091167549723e-01,8.723294650769011227e-01
5.910000000000000142e+00,8.608398006780573208e-01,8.743783278032349893e-01
5.917499999999999538e+00,8.628061387625870493e-01,8.764325734188562755e-01
5.924999999999999822e+00,8.647763115569879755e-01,8.784921956421085643e-01
5.932500000000000107e+00,8.667503084548039416e-01,8.805571873355029222e-01
5.939999999999999503e+00,8.687281200712112517e-01,8.826275405340319180e-01
5.947499999999999787e+00,8.707097382609862990e-01,8.847032464789538198e-01
5.955000000000000071e+00,8.726951561285788417e-01,8.867842956581758473e-01
5.962499999999999467e+00,8.746843680424345457e-01,8.888706778482083903e-01
5.969999999999999751e+00,8.766773696401647387e-01,8.909623821478475092e-01
5.977500000000000036e+00,8.786741578401181529e-01,8.930593970258939862e-01
5.984999999999999432e+00,8.806747308422748777e-01,8.951617103633566774e-01
5.992499999999999716e+00,8.826790881327849503e-01,8.972693095041891498e-01
6.000000000000000000e+00,8.846872304876990389e-01,8.993821812946259930e-01
6.007499999999999396e+00,8.866991599684076464e-01,9.015003121398388330e-01
6.014999999999999680e+00,8.887148799209961814e-01,9.036236880501741231e-01
6.022499999999999964e+00,8.907343949739047195e-01,9.057522946947599296e-01
6.029999999999999361e+00,8.927577110306950114e-01,9.078861174508946474e-01
6.037499999999999645e+00,8.947848352596736721e-01,9.100251414584717979e-01
6.044999999999999929e+00,8.968157760879439389e-01,9.121693516723633488e-01
6.052500000000000213e+00,8.988505431926052669e-01,9.143187329156382548e-01
6.059999999999999609e+00,9.008891474825607704e-01,9.164732699362844182e-01
6.067499999999999893e+00,9.029316010901327072e-01,9.186329474572789699e-01
6.075000000000000178e+00,9.049779173512862984e-01,9.207977502342483689e-01
6.082499999999999574e+00,9.070281107928546138e-01,9.229676631065191206e-01
6.089999999999999858e+00,9.090821971106601840e-01,9.251426710485346483e-01
6.097500000000000142e+00,9.111401931529435894e-01,9.273227592267710984e-01
6.104999999999999538e+00,9.132021168960918756e-01,9.295079130472939655e-01
6.112499999999999822e+00,9.152679874251627989e-01,9.316981182090732228e-01
6.120000000000000107e+00,9.173378249086746594e-01,9.338933607544555038e-01
6.127499999999999503e+00,9.194116505743333834e-01,9.360936271135807951e-01
6.134999999999999787e+00,9.214894866830621867e-01,9.382989041529012919e-01
6.142500000000000071e+00,9.235713565012748649e-01,9.405091792217900037e-01
6.149999999999999467e+00,9.256572842704852144e-01,9.427244401944475660e-01
6.157499999999999751e+00,9.277472951822367531e-01,9.449446755125379127e-01
6.165000000000000036e+00,9.298414153409741978e-01,9.471698742230093560e-01
6.172499999999999432e+00,9.319396717368509941e-01,9.494000260157625659e-01
6.179999999999999716e+00,9.340420922117168567e-01,9.516351212600078213e-01
6.187500000000000000e+00,9.361487054214611137e-01,9.538751510339292805e-01
6.194999999999999396e+00,9.382595408051666031e-01,9.561201071549392250e-01
6.202499999999999680e+00,9.403746285449837705e-01,9.583699822108042721e-01
6.209999999999999964e+00,9.424939995284348226e-01,9.606247695781251483e-01
6.217499999999999361e+00,9.446176853131683648e-01,9.628844634465216767e-01
6.224999999999999645e+00,9.467457180816497564e-01,9.651490588367985790e-01
6.232499999999999929e+00,9.488781306023904571e-01,9.674185516162979726e-01
6.240000000000000213e+00,9.510149561898466608e-01,9.696929385091024312e-01
6.247499999999999609e+00,9.531562286588294297e-01,9.719722171061874194e-01
6.254999999999999893e+00,9.553019822779817982e-01,9.742563858741419835e-01
6.262500000000000178e+00,9.574522517277417322e-01,9.765454441502608995e-01
6.269999999999999574e+00,9.596070720536872267e-01,9.788393921468718784e-01
6.277499999999999858e+00,9.617664786140511790e-01,9.811382309467883145e-01
6.285000000000000142e+00,9.639305070353999527e-01,9.834419624916742597e-01
6.292499999999999538e+00,9.660991931606051075e-01,9.857505895721556666e-01
6.299999999999999822e+00,9.682725729969084982e-01,9.880641158166387772e-01
6.307500000000000107e+00,9.704506826638042982e-01,9.903825456697907814e-01
6.314999999999999503e+00,9.726335583396844564e-01,9.927058843704077429e-01
6.322499999999999787e+00,9.748212362071533299e-01,9.950341379310835288e-01
6.330000000000000071e+00,9.770137523979673944e-01,9.973673131051322693e-01
6.337499999999999467e+00,9.792111429343907103e-01,9.997054173609080108e-01
6.344999999999999751e+00,9.814134436744612611e-01,1.002048458844775336e+00
6.352500000000000036e+00,9.836206902473105806e-01,1.004396446344733462e+00
6.359999999999999432e+00,9.858329179993636782e-01,1.006749389249874893e+00
6.367499999999999716e+00,9.880501619289508985e-01,1.009107297508749612e+00
6.375000000000000000e+00,9.902724566275260543e-01,1.011470181586286987e+00
6.382499999999999396e+00,9.924998362156211007e-01,1.013838052414933744e+00
6.389999999999999680e+00,9.947323342809746283e-01,1.016210921343122520e+00
6.397499999999999964e+00,9.969699838117312973e-01,1.018588800083990220e+00
6.404999999999999361e+00,9.992128171312151252e-01,1.020971700665137760e+00
6.412499999999999645e+00,1.001460865836714786e+00,1.023359635367221854e+00
6.419999999999999929e+00,1.003714160728751192e+00,1.025752616669280748e+00
6.427499999999999325e+00,1.005972731749058768e+00,1.028150657192788753e+00
6.434999999999999609e+00,1.008236607910762306e+00,1.030553769637836847e+00
6.442499999999999893e+00,1.010505817232148607e+00,1.032961966725078007e+00
6.450000000000000178e+00,1.012780386671426225e+00,1.035375261132762903e+00
6.457499999999999574e+00,1.015060342058688114e+00,1.037793665433829116e+00
6.464999999999999858e+00,1.017345708028062123e+00,1.040217192034710081e+00
6.472500000000000142e+00,1.019636507954275517e+00,1.042645853117578625e+00
6.479999999999999538e+00,1.021932763888422802e+00,1.045079660568029478e+00
6.487499999999999822e+00,1.024234496487187673e+00,1.047518625922734925e+00
6.495000000000000107e+00,1.026541724955216450e+00,1.049962760304328446e+00
6.502499999999999503e+00,1.028854466981104610e+00,1.052412074364076355e+00
6.509999999999999787e+00,1.031172738672321731e+00,1.054866578222074081e+00
6.517500000000000071e+00,1.033496554500946685e+00,1.057326281409950441e+00
6.524999999999999467e+00,1.035825927241557975e+00,1.059791192817110872e+00
6.532499999999999751e+00,1.038160867917208519e+00,1.062261320638276496e+00
6.540000000000000036e+00,1.040501385745137064e+00,1.064736672321549671e+00
6.547499999999999432e+00,1.042847488087009111e+00,1.067217254520616221e+00
6.554999999999999716e+00,1.045199180399128736e+00,1.069703073051042175e+00
6.562500000000000000e+00,1.047556466186641222e+00,1.072194132848768966e+00
6.569999999999999396e+00,1.049919346963909428e+00,1.074690437931403952e+00
6.577499999999999680e+00,1.052287822216267710e+00,1.077191991362529189e+00
6.584999999999999964e+00,1.054661889363099014e+00,1.079698795224750318e+00
6.592499999999999361e+00,1.057041543729516420e+00,1.082210850589107265e+00
6.599999999999999645e+00,1.059426778520715429e+00,1.084728157496701373e+00
6.607499999999999929e+00,1.061817584803520287e+00,1.087250714941397689e+00
6.614999999999999325e+00,1.064213951487708920e+00,1.089778520857653366e+00
6.622499999999999609e+00,1.066615865314309852e+00,1.092311572111813289e+00
6.629999999999999893e+00,1.069023310858032705e+00,1.094849864502805525e+00
6.637500000000000178e+00,1.071436270524135148e+00,1.097393392766266684e+00
6.644999999999999574e+00,1.073854724557779639e+00,1.099942150584243938e+00
6.652499999999999858e+00,1.076278651059793035e+00,1.102496130597176105e+00
6.660000000000000142e+00,1.078708026005987142e+00,1.105055324431347685e+00
6.667499999999999538e+00,1.081142823281498355e+00,1.107619722724890510e+00
6.674999999999999822e+00,1.083583014712029557e+00,1.110189315160021284e+00
6.682500000000000107e+00,1.086028570110822766e+00,1.112764090505922399e+00
6.689999999999999503e+00,1.088479457333043410e+00,1.115344036669201788e+00
6.697499999999999787e+00,1.090935642335694844e+00,1.117929140739828187e+00
6.705000000000000071e+00,1.093397089247391207e+00,1.120519389058887150e+00
6.712499999999999467e+00,1.095863760447600255e+00,1.123114767283852400e+00
6.719999999999999751e+00,1.098335616653582703e+00,1.125715260460607547e+00
6.727500000000000036e+00,1.100812617018869233e+00,1.128320853105123422e+00
6.734999999999999432e+00,1.103294719237846166e+00,1.130931529294973981e+00
6.742499999999999716e+00,1.105781879665388434e+00,1.133547272757764013e+00
6.750000000000000000e+00,1.108274053438594198e+00,1.136168066973394453e+00
6.757499999999999396e+00,1.110771194613991764e+00,1.138793895281121626e+00
6.764999999999999680e+00,1.113273256316096305e+00,1.141424740996278775e+00
6.772499999999999964e+00,1.115780190887717183e+00,1.144060587525440376e+00
6.779999999999999361e+00,1.118291950059999706e+00,1.146701418489861846e+00
6.787499999999999645e+00,1.120808485125598608e+00,1.149347217863264436e+00
6.794999999999999929e+00,1.123329747124147682e+00,1.151997970107725866e+00
6.802499999999999325e+00,1.125855687039123865e+00,1.154653660313083252e+00
6.809999999999999609e+00,1.128386255999681342e+00,1.157314274343162586e+00
6.817499999999999893e+00,1.130921405497982146e+00,1.159979798992708977e+00
6.825000000000000178e+00,1.133461087609208606e+00,1.162650222140956480e+00
6.832499999999999574e+00,1.136005255228893285e+00,1.165325532914694762e+00
6.839999999999999858e+00,1.138553862309319431e+00,1.168005721851215650e+00
6.847500000000000142e+00,1.141106864113991648e+00,1.170690781067114328e+00
6.854999999999999538e+00,1.143664217471683564e+00,1.173380704426045362e+00
6.862499999999999822e+00,1.146225881042373995e+00,1.176075487715411594e+00
6.870000000000000107e+00,1.148791815590724852e+00,1.178775128827115104e+00
6.877499999999999503e+00,1.151361984264856586e+00,1.181479627924580722e+00
6.884999999999999787e+00,1.153936352880495120e+00,1.184188987624233080e+00
6.892500000000000071e+00,1.156514890212366753e+00,1.186903213175456662e+00
6.899999999999999467e+00,1.159097568286346691e+00,1.189622312641917201e+00
6.907499999999999751e+00,1.161684362679445082e+00,1.192346297071615879e+00
6.915000000000000036e+00,1.164275252821827644e+00,1.195075180681977711e+00
6.922499999999999432e+00,1.166870222299451365e+00,1.197808981024808039e+00
6.929999999999999716e+00,1.169469259160634378e+00,1.200547719168597149e+00
6.937500000000000000e+00,1.172072356217281008e+00,1.203291419862217992e+00
6.944999999999999396e+00,1.174679511354700612e+00,1.206040111698785333e+00
6.952499999999999680e+00,1.177290727828589789e+00,1.208793827276543942e+00
6.959999999999999964e+00,1.179906014569168882e+00,1.211552603355134705e+00
6.967499999999999361e+00,1.182525386473442186e+00,1.214316481007870374e+00
6.974999999999999645e+00,1.185148864695680260e+00,1.217085505758382036e+00
6.982499999999999929e+00,1.187776476931192926e+00,1.219859727715777664e+00
6.989999999999999325e+00,1.190408257691063509e+00,1.222639201706337886e+00
6.997499999999999609e+00,1.193044248566718757e+00,1.225423987385147129e+00
7.004999999999999893e+00,1.195684498486009328e+00,1.228214149348757278e+00
7.012500000000000178e+00,1.198329063953856632e+00,1.231009757231045443e+00
7.019999999999999574e+00,1.200978009281561620e+00,1.233810885783307221e+00
7.027499999999999858e+00,1.203631406798877590e+00,1.236617614958768430e+00
7.035000000000000142e+00,1.206289337050484356e+00,1.239430029964303515e+00
7.042499999999999538e+00,1.208951888972573219e+00,1.242248221312859835e+00
7.049999999999999822e+00,1.211619160048565957e+00,1.245072284855349043e+00
7.057500000000000107e+00,1.214291256444647082e+00,1.247902321797831560e+00
7.064999999999999503e+00,1.216968293120152644e+00,1.250738438702481137e+00
7.072499999999999787e+00,1.219650393913639164e+00,1.253580747475257162e+00
7.080000000000000071e+00,1.222337691598538889e+00,1.256429365332278003e+00
7.087499999999999467e+00,1.225030327915452633e+00,1.259284414750965198e+00
7.094999999999999751e+00,1.227728453568971201e+00,1.262146023404150164e+00
7.102500000000000036e+00,1.230432228193752087e+00,1.265014324064953177e+00
7.109999999999999432e+00,1.233141820287243950e+00,1.267889454507811875e+00
7.117499999999999716e+00,1.235857407104630212e+00,1.270771557375304894e+00
7.125000000000000000e+00,1.238579174519773396e+00,1.273660780030812845e+00
7.132499999999999396e+00,1.241307316843170083e+00,1.276557274388828045e+00
7.139999999999999680e+00,1.244042036601083367e+00,1.279461196720963923e+00
7.147499999999999964e+00,1.246783544273631694e+00,1.282372707442272830e+00
7.154999999999999361e+00,1.249532057988441469e+00,1.285291970871284217e+00
7.162499999999999645e+00,1.252287803166672653e+00,1.288219154975162262e+00
7.169999999999999929e+00,1.255051012125798282e+00,1.291154431080672627e+00
7.177499999999999325e+00,1.257821923635114025e+00,1.294097973568055782e+00
7.184999999999999609e+00,1.260600782418685784e+00,1.297049959538419284e+00
7.192499999999999893e+00,1.263387838610541269e+00,1.300010568463143557e+00
7.199999999999999289e+00,1.266183347163731598e+00,1.302979981799707421e+00
7.207499999999999574e+00,1.268987567197095157e+00,1.305958382593209066e+00
7.214999999999999858e+00,1.271800761299736182e+00,1.308945955047533749e+00
7.222500000000000142e+00,1.274623194778048640e+00,1.311942884076401361e+00
7.229999999999999538e+00,1.277455134850829843e+00,1.314949354828653938e+00
7.237499999999999822e+00,1.280296849789800628e+00,1.317965552195525136e+00
7.245000000000000107e+00,1.283148608008290559e+00,1.320991660291510827e+00
7.252499999999999503e+00,1.286010677095910104e+00,1.324027861910255677e+00
7.259999999999999787e+00,1.288883322798948905e+00,1.327074337965072903e+00
7.267500000000000071e+00,1.291766807954689567e+00,1.330131266908644694e+00
7.274999999999999467e+00,1.294661391364396730e+00,1.333198824132042271e+00
7.282499999999999751e+00,1.297567326625660877e+00,1.336277181339947440e+00
7.290000000000000036e+00,1.300484860910069651e+00,1.339366505914600936e+00
7.297499999999999432e+00,1.303414233697407720e+00,1.342466960260479070e+00
7.304999999999999716e+00,1.306355675459560217e+00,1.345578701136864508e+00
7.312500000000000000e+00,1.309309406308361012e+00,1.348701878969902790e+00
7.319999999999999396e+00,1.312275634595414742e+00,1.351836637157032284e+00
7.327499999999999680e+00,1.315254555481219834e+00,1.354983111362790815e+00
7.334999999999999964e+00,1.318246349463070954e+00,1.358141428797849271e+00
7.342499999999999361e+00,1.321251180878102449e+00,1.361311707497391499e+00
7.349999999999999645e+00,1.324269196375538415e+00,1.364494055596692235e+00
7.357499999999999929e+00,1.327300523367619167e+00,1.367688570593279973e+00
7.364999999999999325e+00,1.330345268460715102e+00,1.370895338619793069e+00
7.372499999999999609e+00,1.333403515875918766e+00,1.374114433711741468e+00
7.379999999999999893e+00,1.336475325863209607e+00,1.377345917081316484e+00
7.387499999999999289e+00,1.339560733105894519e+00,1.380589836400491155e+00
7.394999999999999574e+00,1.342659745141347338e+00,1.383846225092534965e+00
7.402499999999999858e+00,1.345772340783248033e+00,1.387115101636040126e+00
7.410000000000000142e+00,1.348898468569256659e+00,1.390396468885925607e+00
7.417499999999999538e+00,1.352038045231399588e+00,1.393690313413706638e+00
7.424999999999999822e+00,1.355190954201184850e+00,1.396996604871233005e+00
7.432500000000000107e+00,1.358357044157511018e+00,1.400315295385699876e+00
7.439999999999999503e+00,1.361536127631277182e+00,1.403646318974499652e+00
7.447499999999999787e+00,1.364727979662502033e+00,1.406989591003264595e+00
7.455000000000000071e+00,1.367932336537127647e+00,1.410345007681800489e+00
7.462499999999999467e+00,1.371148894603285484e+00,1.413712445604139667e+00
7.469999999999999751e+00,1.374377309179483309e+00,1.417091761327928356e+00
7.477500000000000036e+00,1.377617193567312714e+00,1.420482791018113700e+00
7.484999999999999432e+00,1.380868118181418636e+00,1.423885350140606798e+00
7.492499999999999716e+00,1.384129609808177008e+00,1.427299233215921559e+00
7.500000000000000000e+00,1.387401151005613231e+00,1.430724213647856846e+00
7.507499999999999396e+00,1.390682179657244832e+00,1.434160043616260705e+00
7.514999999999999680e+00,1.393972088694958256e+00,1.437606454053437233e+00
7.522499999999999964e+00,1.397270226002897298e+00,1.441063154702099114e+00
7.529999999999999361e+00,1.400575894520815101e+00,1.444529834263840851e+00
7.537499999999999645e+00,1.403888352555948016e+00,1.448006160641401197e+00
7.544999999999999929e+00,1.407206814323508359e+00,1.451491781281131876e+00
7.552499999999999325e+00,1.410530450727908391e+00,1.454986323627828426e+00
7.559999999999999609e+00,1.413858390403767151e+00,1.458489395688929768e+00
7.567499999999999893e+00,1.417189721027320770e+00,1.462000586723571471e+00
7.574999999999999289e+00,1.420523490921496101e+00,1.465519468053910757e+00
7.582499999999999574e+00,1.423858710963912255e+00,1.469045594017648337e+00
7.589999999999999858e+00,1.427194356819453391e+00,1.472578503056620969e+00
7.597500000000000142e+00,1.430529371508906911e+00,1.476117718953382285e+00
7.604999999999999538e+00,1.433862668335248225e+00,1.479662752227580702e+00
7.612499999999999822e+00,1.437193134180027032e+00,1.483213101693614977e+00
7.620000000000000107e+00,1.440519633185580517e+00,1.486768256188287340e+00
7.627499999999999503e+00,1.443841010843730066e+00,1.490327696478641384e+00
7.634999999999999787e+00,1.447156098498547427e+00,1.493890897353226999e+00
7.642500000000000071e+00,1.450463718283500514e+00,1.497457329911299206e+00
7.649999999999999467e+00,1.453762688506972101e+00,1.501026464049086684e+00
7.657499999999999751e+00,1.457051829496337936e+00,1.504597771159530195e+00
7.665000000000000036e+00,1.460329969917898207e+00,1.508170727050555104e+00
7.672499999999999432e+00,1.463595953577874198e+00,1.511744815090211747e+00
7.679999999999999716e+00,1.466848646721956362e+00,1.515319529581453883e+00
7.687500000000000000e+00,1.470086945836755365e+00,1.518894379386446447e+00
7.694999999999999396e+00,1.473309785964100893e+00,1.522468891795925705e+00
7.702499999999999680e+00,1.476516149531590161e+00,1.526042616666635432e+00
7.709999999999999964e+00,1.479705075702317130e+00,1.529615130817183033e+00
7.717499999999999361e+00,1.482875670250151323e+00,1.533186042708830632e+00
7.724999999999999645e+00,1.486027115952956112e+00,1.536754997402943967e+00
7.732499999999999929e+00,1.489158683500702463e+00,1.540321681820859823e+00
7.739999999999999325e+00,1.492269742916826569e+00,1.543885830292989647e+00
7.747499999999999609e+00,1.495359775473501740e+00,1.547447230429450205e+00
7.754999999999999893e+00,1.498428386091673614e+00,1.551005729299493430e+00
7.762499999999999289e+00,1.501475316204715860e+00,1.554561239937597206e+00
7.769999999999999574e+00,1.504500457060567564e+00,1.558113748183208580e+00
7.777499999999999858e+00,1.507503863435326608e+00,1.561663319856517296e+00
7.785000000000000142e+00,1.510485767718761529e+00,1.565210108285891133e+00
7.792499999999999538e+00,1.513446594334103334e+00,1.568754362182461781e+00
7.799999999999999822e+00,1.516386974438536095e+00,1.572296433875334021e+00
7.807500000000000107e+00,1.519307760853760847e+00,1.575836787912879622e+00
7.814999999999999503e+00,1.522210043151215997e+00,1.579376010029933664e+00
7.822499999999999787e+00,1.525095162827688089e+00,1.582914816489764398e+00
7.830000000000000071e+00,1.527964728479154211e+00,1.586454063804706438e+00
7.837499999999999467e+00,1.530820630878973354e+00,1.589994758830006960e+00
7.844999999999999751e+00,1.533665057852354963e+00,1.593538069242048882e+00
7.852500000000000036e+00,1.536500508823775313e+00,1.597085334394676037e+00
7.859999999999999432e+00,1.539329808904624342e+00,1.600638076558650535e+00
7.867499999999999716e+00,1.542156122368903981e+00,1.604198012529181039e+00
7.875000000000000000e+00,1.544982965348667303e+00,1.607767065608173951e+00
7.882499999999999396e+00,1.547814217567321737e+00,1.611347377947714765e+00
7.889999999999999680e+00,1.550654132905280758e+00,1.614941323248861416e+00
7.897499999999999964e+00,1.553507348580502878e+00,1.618551519796626703e+00
7.904999999999999361e+00,1.556378892689192606e+00,1.622180843821703800e+00
7.912499999999999645e+00,1.559274189856894255e+00,1.625832443161406404e+00
7.919999999999999929e+00,1.562199064702500362e+00,1.629509751202222745e+00
7.927499999999999325e+00,1.565159742811470966e+00,1.633216501070607674e+00
7.934999999999999609e+00,1.568162848886196059e+00,1.636956740025888202e+00
7.942499999999999893e+00,1.571215401719972427e+00,1.640734844031491946e+00
7.949999999999999289e+00,1.574324805624347068e+00,1.644555532433333633e+00
7.957499999999999574e+00,1.577498837922102437e+00,1.648423882688078379e+00
7.964999999999999858e+00,1.580745632099199494e+00,1.652345345070284299e+00
7.972500000000000142e+00,1.584073656210691405e+00,1.656325757272400834e+00
7.979999999999999538e+00,1.587491686130663160e+00,1.660371358777992246e+00
7.987499999999999822e+00,1.591008773246620933e+00,1.664488804899607155e+00
7.995000000000000107e+00,1.594634206229335716e+00,1.668685180324973594e+00
8.002499999999999503e+00,1.598377466551414550e+00,1.672968011992867154e+00
8.009999999999999787e+00,1.602248177494702164e+00,1.677345281091598528e+00
8.017500000000000071e+00,1.606256046492140710e+00,1.681825433929415636e+00
8.025000000000000355e+00,1.610410800784824792e+00,1.686417391364726903e+00
8.032499999999998863e+00,1.614722116562721910e+00,1.691130556437751453e+00
8.039999999999999147e+00,1.619199542001358072e+00,1.695974819758131469e+00
8.047499999999999432e+00,1.623852414934567889e+00,1.700960562117227237e+00
8.054999999999999716e+00,1.628689776289619751e+00,1.706098653656400232e+00
8.062500000000000000e+00,1.633720280928249613e+00,1.711400448798212404e+00
8.070000000000000284e+00,1.638952108136182195e+00,1.716877775937943218e+00
8.077500000000000568e+00,1.644392874740903343e+00,1.722542920660701249e+00
8.084999999999999076e+00,1.650049554691727094e+00,1.728408600928608374e+00
8.092499999999999361e+00,1.655928409912127419e+00,1.734487932301696622e+00
8.099999999999999645e+00,1.662034938302445530e+00,1.740794380692139320e+00
8.107499999999999929e+00,1.668373845887159979e+00,1.747341699482807265e+00
8.115000000000000213e+00,1.674949051184465798e+00,1.754143846906248916e+00
8.122500000000000497e+00,1.681763730801502321e+00,1.761214878306165632e+00
8.129999999999999005e+00,1.688820415825966759e+00,1.768568806231751056e+00
8.137499999999999289e+00,1.696121148572775184e+00,1.776219418943452144e+00
8.144999999999999574e+00,1.703667708304428485e+00,1.784180044661953346e+00
8.152499999999999858e+00,1.711461912305010546e+00,1.792463244272086254e+00
8.160000000000000142e+00,1.719505994760134104e+00,1.801080408657413701e+00
8.167500000000000426e+00,1.727803059891601212e+00,1.810041227320373869e+00
8.174999999999998934e+00,1.736357597468258795e+00,1.819352981049163764e+00
8.182499999999999218e+00,1.745176038190436207e+00,1.829019590727046563e+00
8.189999999999999503e+00,1.754267313935382155e+00,1.839040323259124365e+00
8.197499999999999787e+00,1.763643374365779115e+00,1.849408008259629366e+00
8.205000000000000071e+00,1.773319598442968159e+00,1.860106546420411844e+00
8.212500000000000355e+00,1.783315028839265404e+00,1.871107378626975182e+00
8.219999999999998863e+00,1.793652351030716074e+00,1.882364414806554143e+00
8.227499999999999147e+00,1.804357538271057049e+00,1.893806673460423751e+00
8.234999999999999432e+00,1.815459088372813223e+00,1.905327562901035110e+00
8.242499999999999716e+00,1.826986785163801530e+00,1.916769478148597994e+00
8.250000000000000000e+00,1.838969919419996213e+00,1.927902803031932732e+00
8.257500000000000284e+00,1.851434887851802324e+00,1.938401574125318882e+00
8.265000000000000568e+00,1.864402032104420126e+00,1.947829489473565934e+00
8.272499999999999076e+00,1.877881444202566863e+00,1.955677453439510716e+00
8.279999999999999361e+00,1.891867177965123048e+00,1.961519908500852782e+00
8.287499999999999645e+00,1.906328717653070548e+00,1.965271959169264004e+00
8.294999999999999929e+00,1.921197329753409289e+00,1.967286985168138269e+00
8.302500000000000213e+00,1.936342272829925770e+00,1.968143764471928625e+00
8.310000000000000497e+00,1.951525911752008513e+00,1.968756212369072500e+00
8.317499999999999005e+00,1.966313853376932208e+00,1.970850130614454798e+00
8.324999999999999289e+00,1.979895769432412633e+00,1.973651795163444689e+00
8.332499999999999574e+00,1.990809834395202538e+00,1.973052818399350761e+00
8.339999999999999858e+00,1.996992951920069759e+00,1.974278895731086614e+00
8.347500000000000142e+00,1.998344806443425048e+00,1.975988469270429926e+00
8.355000000000000426e+00,1.998398967454525721e+00,1.978140205216843972e+00
8.362499999999998934e+00,1.997977765392867866e+00,1.979710468656197264e+00
8.369999999999999218e+00,1.998024066910178975e+00,1.981097683375519614e+00
8.377499999999999503e+00,1.998761559568356327e+00,1.982394017959214993e+00
8.384999999999999787e+00,1.999242801663726699e+00,1.983518804477557351e+00
8.392500000000000071e+00,1.999656794742771249e+00,1.984572979031576700e+00
8.400000000000000355e+00,1.997478616721356071e+00,1.985563875284656499e+00
8.407499999999998863e+00,1.999481612581146317e+00,1.986441980388578443e+00
8.414999999999999147e+00,1.999484655609522044e+00,1.987278301583293327e+00
8.422499999999999432e+00,1.999517375895797366e+00,1.988602827515973948e+00
8.429999999999999716e+00,1.999537933425343361e+00,1.988655330053543446e+00
8.437500000000000000e+00,1.998572777923388832e+00,1.989226730992110781e+00
8.445000000000000284e+00,1.999581206301240588e+00,1.989782063896291975e+00
8.452500000000000568e+00,1.999601492033060701e+00,1.990284924322677007e+00
8.459999999999999076e+00,1.999619806095258578e+00,1.990744567095650952e+00
8.467499999999999361e+00,1.999636959852983731e+00,1.991162131986856654e+00
8.474999999999999645e+00,1.999653105325482239e+00,1.991544776660878480e+00
8.482499999999999929e+00,1.999668267103392072e+00,1.991895538031641433e+00
8.490000000000000213e+00,1.999682495809729676e+00,1.992218986314469253e+00
8.497500000000000497e+00,1.999695939070083472e+00,1.992516857622266491e+00
8.504999999999999005e+00,1.999708482600385251e+00,1.992792090255218307e+00
8.512499999999999289e+00,1.999720276060683588e+00,1.993047016837291352e+00
8.519999999999999574e+00,1.999731386329233862e+00,1.993283584833466016e+00
8.527499999999999858e+00,1.999741796425682727e+00,1.993503543849846960e+00
8.535000000000000142e+00,1.999751578875664793e+00,1.993708465648923900e+00
8.542500000000000426e+00,1.999760784681098080e+00,1.993899730256651459e+00
8.549999999999998934e+00,1.999769437966314234e+00,1.994078556411414072e+00
8.557499999999999218e+00,1.999777578811505307e+00,1.994246026833689234e+00
8.564999999999999503e+00,1.999785245192617689e+00,1.994403103592598425e+00
8.572499999999999787e+00,1.999792468619858044e+00,1.994550641684945447e+00
8.580000000000000071e+00,1.999799278613885622e+00,1.994689402370851017e+00
8.587500000000000355e+00,1.999805703448718663e+00,1.994820065107452134e+00
8.594999999999998863e+00,1.999811769681936857e+00,1.994943237892864207e+00
8.602499999999999147e+00,1.999817501970619693e+00,1.995059466170385321e+00
8.609999999999999432e+00,1.999822923113721451e+00,1.995169240507108421e+00
8.617499999999999716e+00,1.999828054158254043e+00,1.995273003213777097e+00
8.625000000000000000e+00,1.999832914519140692e+00,1.995371154050161966e+00
8.632500000000000284e+00,1.999837522100860854e+00,1.995464055141171977e+00
8.640000000000000568e+00,1.999841893415986283e+00,1.995552035216320741e+00
8.647499999999999076e+00,1.999846043697716791e+00,1.995635393272087610e+00
8.654999999999999361e+00,1.999849987005009933e+00,1.995714401743619471e+00
8.662499999999999645e+00,1.999853736319888053e+00,1.995789309260980859e+00
8.669999999999999929e+00,1.999857303637049943e+00,1.995860343050739560e+00
8.677500000000000213e+00,1.999860700046160344e+00,1.995927711035718977e+00
8.685000000000000497e+00,1.999863935807265403e+00,1.995991603675973947e+00
8.692499999999999005e+00,1.999867020419819452e+00,1.996052195587158185e+00
8.699999999999999289e+00,1.999869962685781655e+00,1.996109646966570228e+00
8.707499999999999574e+00,1.999872770767239238e+00,1.996164104852284238e+00
8.714999999999999858e+00,1.999875452238988549e+00,1.996215704236731669e+00
